"Entity","Code","Year","continent","Fish","Prod"
"Germany","DEU",1998,"Europe","Other Marine",217
"Germany","DEU",1999,"Europe","Pelagic",121575
"Germany","DEU",1999,"Europe","Crustaceans",19221
"Germany","DEU",1999,"Europe","Cephalopods",6
"Germany","DEU",1999,"Europe","Demersal",73086
"Germany","DEU",1999,"Europe","Freshwater",65234
"Germany","DEU",1999,"Europe","Molluscs",38039
"Germany","DEU",1999,"Europe","Other Marine",260
"Germany","DEU",2000,"Europe","Pelagic",87217
"Germany","DEU",2000,"Europe","Crustaceans",17585
"Germany","DEU",2000,"Europe","Cephalopods",5
"Germany","DEU",2000,"Europe","Demersal",76666
"Germany","DEU",2000,"Europe","Freshwater",64229
"Germany","DEU",2000,"Europe","Molluscs",24207
"Germany","DEU",2000,"Europe","Other Marine",66
"Germany","DEU",2001,"Europe","Pelagic",92337
"Germany","DEU",2001,"Europe","Crustaceans",12768
"Germany","DEU",2001,"Europe","Cephalopods",3
"Germany","DEU",2001,"Europe","Demersal",81780
"Germany","DEU",2001,"Europe","Freshwater",63771
"Germany","DEU",2001,"Europe","Molluscs",11723
"Germany","DEU",2001,"Europe","Other Marine",169
"Germany","DEU",2002,"Europe","Pelagic",105524
"Germany","DEU",2002,"Europe","Crustaceans",16325
"Germany","DEU",2002,"Europe","Cephalopods",17
"Germany","DEU",2002,"Europe","Demersal",78403
"Germany","DEU",2002,"Europe","Freshwater",63139
"Germany","DEU",2002,"Europe","Molluscs",8103
"Germany","DEU",2002,"Europe","Other Marine",113
"Germany","DEU",2003,"Europe","Pelagic",136090
"Germany","DEU",2003,"Europe","Crustaceans",16925
"Germany","DEU",2003,"Europe","Cephalopods",62
"Germany","DEU",2003,"Europe","Demersal",83760
"Germany","DEU",2003,"Europe","Freshwater",66430
"Germany","DEU",2003,"Europe","Molluscs",28634
"Germany","DEU",2003,"Europe","Other Marine",26
"Germany","DEU",2004,"Europe","Pelagic",145760
"Germany","DEU",2004,"Europe","Crustaceans",20015
"Germany","DEU",2004,"Europe","Cephalopods",38
"Germany","DEU",2004,"Europe","Demersal",72601
"Germany","DEU",2004,"Europe","Freshwater",64583
"Germany","DEU",2004,"Europe","Molluscs",12559
"Germany","DEU",2004,"Europe","Other Marine",20
"Germany","DEU",2005,"Europe","Pelagic",160836
"Germany","DEU",2005,"Europe","Crustaceans",23381
"Germany","DEU",2005,"Europe","Cephalopods",24
"Germany","DEU",2005,"Europe","Demersal",78742
"Germany","DEU",2005,"Europe","Freshwater",53490
"Germany","DEU",2005,"Europe","Molluscs",9557
"Germany","DEU",2005,"Europe","Other Marine",23
"Germany","DEU",2006,"Europe","Pelagic",156211
"Germany","DEU",2006,"Europe","Crustaceans",19745
"Germany","DEU",2006,"Europe","Cephalopods",16
"Germany","DEU",2006,"Europe","Demersal",99098
"Germany","DEU",2006,"Europe","Freshwater",49553
"Germany","DEU",2006,"Europe","Molluscs",3757
"Germany","DEU",2006,"Europe","Other Marine",36
"Germany","DEU",2007,"Europe","Pelagic",165631
"Germany","DEU",2007,"Europe","Crustaceans",17057
"Germany","DEU",2007,"Europe","Cephalopods",24
"Germany","DEU",2007,"Europe","Demersal",90243
"Germany","DEU",2007,"Europe","Freshwater",51869
"Germany","DEU",2007,"Europe","Molluscs",10625
"Germany","DEU",2007,"Europe","Other Marine",56
"Germany","DEU",2008,"Europe","Pelagic",156687
"Germany","DEU",2008,"Europe","Crustaceans",18600
"Germany","DEU",2008,"Europe","Cephalopods",14
"Germany","DEU",2008,"Europe","Demersal",81153
"Germany","DEU",2008,"Europe","Freshwater",54606
"Germany","DEU",2008,"Europe","Molluscs",6982
"Germany","DEU",2008,"Europe","Other Marine",217
"Germany","DEU",2009,"Europe","Pelagic",139059
"Germany","DEU",2009,"Europe","Crustaceans",18213
"Germany","DEU",2009,"Europe","Cephalopods",10
"Germany","DEU",2009,"Europe","Demersal",69653
"Germany","DEU",2009,"Europe","Freshwater",52005
"Germany","DEU",2009,"Europe","Molluscs",3686
"Germany","DEU",2009,"Europe","Other Marine",326
"Germany","DEU",2010,"Europe","Pelagic",132032
"Germany","DEU",2010,"Europe","Crustaceans",19362
"Germany","DEU",2010,"Europe","Cephalopods",24
"Germany","DEU",2010,"Europe","Demersal",75226
"Germany","DEU",2010,"Europe","Freshwater",51816
"Germany","DEU",2010,"Europe","Molluscs",4985
"Germany","DEU",2010,"Europe","Other Marine",394
"Germany","DEU",2011,"Europe","Pelagic",134706
"Germany","DEU",2011,"Europe","Crustaceans",18497
"Germany","DEU",2011,"Europe","Cephalopods",12
"Germany","DEU",2011,"Europe","Demersal",63438
"Germany","DEU",2011,"Europe","Freshwater",35315
"Germany","DEU",2011,"Europe","Molluscs",20910
"Germany","DEU",2011,"Europe","Other Marine",146
"Germany","DEU",2012,"Europe","Pelagic",119979
"Germany","DEU",2012,"Europe","Crustaceans",17025
"Germany","DEU",2012,"Europe","Cephalopods",7
"Germany","DEU",2012,"Europe","Demersal",60053
"Germany","DEU",2012,"Europe","Freshwater",29783
"Germany","DEU",2012,"Europe","Molluscs",7013
"Germany","DEU",2012,"Europe","Other Marine",0
"Germany","DEU",2013,"Europe","Pelagic",133299
"Germany","DEU",2013,"Europe","Crustaceans",16895
"Germany","DEU",2013,"Europe","Cephalopods",3
"Germany","DEU",2013,"Europe","Demersal",67235
"Germany","DEU",2013,"Europe","Freshwater",32603
"Germany","DEU",2013,"Europe","Molluscs",5116
"Germany","DEU",2013,"Europe","Other Marine",42
"Ghana","GHA",1961,"Africa","Pelagic",20800
"Ghana","GHA",1961,"Africa","Crustaceans",0
"Ghana","GHA",1961,"Africa","Cephalopods",0
"Ghana","GHA",1961,"Africa","Demersal",7800
"Ghana","GHA",1961,"Africa","Freshwater",2000
"Ghana","GHA",1961,"Africa","Other Marine",5900
"Ghana","GHA",1962,"Africa","Pelagic",24800
"Ghana","GHA",1962,"Africa","Crustaceans",0
"Ghana","GHA",1962,"Africa","Cephalopods",0
"Ghana","GHA",1962,"Africa","Demersal",8400
"Ghana","GHA",1962,"Africa","Freshwater",3000
"Ghana","GHA",1962,"Africa","Other Marine",9500
"Ghana","GHA",1963,"Africa","Pelagic",15600
"Ghana","GHA",1963,"Africa","Crustaceans",0
"Ghana","GHA",1963,"Africa","Cephalopods",0
"Ghana","GHA",1963,"Africa","Demersal",31800
"Ghana","GHA",1963,"Africa","Freshwater",3000
"Ghana","GHA",1963,"Africa","Other Marine",9400
"Ghana","GHA",1964,"Africa","Pelagic",39900
"Ghana","GHA",1964,"Africa","Crustaceans",0
"Ghana","GHA",1964,"Africa","Cephalopods",0
"Ghana","GHA",1964,"Africa","Demersal",19800
"Ghana","GHA",1964,"Africa","Freshwater",3400
"Ghana","GHA",1964,"Africa","Other Marine",13500
"Ghana","GHA",1965,"Africa","Pelagic",23900
"Ghana","GHA",1965,"Africa","Crustaceans",0
"Ghana","GHA",1965,"Africa","Cephalopods",0
"Ghana","GHA",1965,"Africa","Demersal",40100
"Ghana","GHA",1965,"Africa","Freshwater",4000
"Ghana","GHA",1965,"Africa","Other Marine",8500
"Ghana","GHA",1966,"Africa","Pelagic",29100
"Ghana","GHA",1966,"Africa","Crustaceans",0
"Ghana","GHA",1966,"Africa","Cephalopods",0
"Ghana","GHA",1966,"Africa","Demersal",36500
"Ghana","GHA",1966,"Africa","Freshwater",4500
"Ghana","GHA",1966,"Africa","Other Marine",15600
"Ghana","GHA",1967,"Africa","Pelagic",66700
"Ghana","GHA",1967,"Africa","Crustaceans",200
"Ghana","GHA",1967,"Africa","Cephalopods",0
"Ghana","GHA",1967,"Africa","Demersal",10400
"Ghana","GHA",1967,"Africa","Freshwater",6300
"Ghana","GHA",1967,"Africa","Other Marine",15400
"Ghana","GHA",1968,"Africa","Pelagic",39500
"Ghana","GHA",1968,"Africa","Crustaceans",400
"Ghana","GHA",1968,"Africa","Cephalopods",0
"Ghana","GHA",1968,"Africa","Demersal",15300
"Ghana","GHA",1968,"Africa","Freshwater",8200
"Ghana","GHA",1968,"Africa","Other Marine",10700
"Ghana","GHA",1969,"Africa","Pelagic",66100
"Ghana","GHA",1969,"Africa","Crustaceans",1300
"Ghana","GHA",1969,"Africa","Cephalopods",0
"Ghana","GHA",1969,"Africa","Demersal",28600
"Ghana","GHA",1969,"Africa","Freshwater",23100
"Ghana","GHA",1969,"Africa","Other Marine",11900
"Ghana","GHA",1970,"Africa","Pelagic",95015
"Ghana","GHA",1970,"Africa","Crustaceans",810
"Ghana","GHA",1970,"Africa","Cephalopods",0
"Ghana","GHA",1970,"Africa","Demersal",29192
"Ghana","GHA",1970,"Africa","Freshwater",31694
"Ghana","GHA",1970,"Africa","Other Marine",14900
"Ghana","GHA",1971,"Africa","Pelagic",154877
"Ghana","GHA",1971,"Africa","Crustaceans",815
"Ghana","GHA",1971,"Africa","Cephalopods",0
"Ghana","GHA",1971,"Africa","Demersal",24570
"Ghana","GHA",1971,"Africa","Freshwater",42422
"Ghana","GHA",1971,"Africa","Other Marine",10100
"Ghana","GHA",1972,"Africa","Pelagic",196747
"Ghana","GHA",1972,"Africa","Crustaceans",1005
"Ghana","GHA",1972,"Africa","Cephalopods",0
"Ghana","GHA",1972,"Africa","Demersal",40606
"Ghana","GHA",1972,"Africa","Freshwater",36342
"Ghana","GHA",1972,"Africa","Other Marine",6631
"Ghana","GHA",1973,"Africa","Pelagic",123676
"Ghana","GHA",1973,"Africa","Crustaceans",401
"Ghana","GHA",1973,"Africa","Cephalopods",318
"Ghana","GHA",1973,"Africa","Demersal",45198
"Ghana","GHA",1973,"Africa","Freshwater",46168
"Ghana","GHA",1973,"Africa","Other Marine",6071
"Ghana","GHA",1974,"Africa","Pelagic",108395
"Ghana","GHA",1974,"Africa","Crustaceans",687
"Ghana","GHA",1974,"Africa","Cephalopods",764
"Ghana","GHA",1974,"Africa","Demersal",54103
"Ghana","GHA",1974,"Africa","Freshwater",42001
"Ghana","GHA",1974,"Africa","Other Marine",13377
"Ghana","GHA",1975,"Africa","Pelagic",129146
"Ghana","GHA",1975,"Africa","Crustaceans",444
"Ghana","GHA",1975,"Africa","Cephalopods",586
"Ghana","GHA",1975,"Africa","Demersal",55813
"Ghana","GHA",1975,"Africa","Freshwater",42675
"Ghana","GHA",1975,"Africa","Other Marine",32926
"Ghana","GHA",1976,"Africa","Pelagic",137315
"Ghana","GHA",1976,"Africa","Crustaceans",742
"Ghana","GHA",1976,"Africa","Cephalopods",795
"Ghana","GHA",1976,"Africa","Demersal",42285
"Ghana","GHA",1976,"Africa","Freshwater",56868
"Ghana","GHA",1976,"Africa","Other Marine",8815
"Ghana","GHA",1977,"Africa","Pelagic",164987
"Ghana","GHA",1977,"Africa","Crustaceans",670
"Ghana","GHA",1977,"Africa","Cephalopods",686
"Ghana","GHA",1977,"Africa","Demersal",55801
"Ghana","GHA",1977,"Africa","Freshwater",47846
"Ghana","GHA",1977,"Africa","Other Marine",2181
"Ghana","GHA",1978,"Africa","Pelagic",172235
"Ghana","GHA",1978,"Africa","Crustaceans",842
"Ghana","GHA",1978,"Africa","Cephalopods",710
"Ghana","GHA",1978,"Africa","Demersal",52054
"Ghana","GHA",1978,"Africa","Freshwater",45547
"Ghana","GHA",1978,"Africa","Other Marine",3499
"Ghana","GHA",1979,"Africa","Pelagic",130077
"Ghana","GHA",1979,"Africa","Crustaceans",451
"Ghana","GHA",1979,"Africa","Cephalopods",255
"Ghana","GHA",1979,"Africa","Demersal",60230
"Ghana","GHA",1979,"Africa","Freshwater",43641
"Ghana","GHA",1979,"Africa","Other Marine",2598
"Ghana","GHA",1980,"Africa","Pelagic",132201
"Ghana","GHA",1980,"Africa","Crustaceans",694
"Ghana","GHA",1980,"Africa","Cephalopods",705
"Ghana","GHA",1980,"Africa","Demersal",44962
"Ghana","GHA",1980,"Africa","Freshwater",44565
"Ghana","GHA",1980,"Africa","Other Marine",8728
"Ghana","GHA",1981,"Africa","Pelagic",145086
"Ghana","GHA",1981,"Africa","Crustaceans",663
"Ghana","GHA",1981,"Africa","Cephalopods",545
"Ghana","GHA",1981,"Africa","Demersal",37646
"Ghana","GHA",1981,"Africa","Freshwater",44365
"Ghana","GHA",1981,"Africa","Other Marine",12511
"Ghana","GHA",1982,"Africa","Pelagic",144514
"Ghana","GHA",1982,"Africa","Crustaceans",524
"Ghana","GHA",1982,"Africa","Cephalopods",1355
"Ghana","GHA",1982,"Africa","Demersal",48402
"Ghana","GHA",1982,"Africa","Freshwater",45940
"Ghana","GHA",1982,"Africa","Other Marine",3757
"Ghana","GHA",1983,"Africa","Pelagic",164040
"Ghana","GHA",1983,"Africa","Crustaceans",491
"Ghana","GHA",1983,"Africa","Cephalopods",1642
"Ghana","GHA",1983,"Africa","Demersal",32416
"Ghana","GHA",1983,"Africa","Freshwater",48427
"Ghana","GHA",1983,"Africa","Other Marine",4840
"Ghana","GHA",1984,"Africa","Pelagic",173415
"Ghana","GHA",1984,"Africa","Crustaceans",431
"Ghana","GHA",1984,"Africa","Cephalopods",1844
"Ghana","GHA",1984,"Africa","Demersal",43449
"Ghana","GHA",1984,"Africa","Freshwater",46756
"Ghana","GHA",1984,"Africa","Other Marine",4118
"Ghana","GHA",1985,"Africa","Pelagic",178666
"Ghana","GHA",1985,"Africa","Crustaceans",663
"Ghana","GHA",1985,"Africa","Cephalopods",2014
"Ghana","GHA",1985,"Africa","Demersal",40025
"Ghana","GHA",1985,"Africa","Freshwater",51259
"Ghana","GHA",1985,"Africa","Other Marine",3946
"Ghana","GHA",1986,"Africa","Pelagic",188700
"Ghana","GHA",1986,"Africa","Crustaceans",1113
"Ghana","GHA",1986,"Africa","Cephalopods",1355
"Ghana","GHA",1986,"Africa","Demersal",65203
"Ghana","GHA",1986,"Africa","Freshwater",60232
"Ghana","GHA",1986,"Africa","Other Marine",3574
"Ghana","GHA",1987,"Africa","Pelagic",244120
"Ghana","GHA",1987,"Africa","Crustaceans",2595
"Ghana","GHA",1987,"Africa","Cephalopods",2176
"Ghana","GHA",1987,"Africa","Demersal",61970
"Ghana","GHA",1987,"Africa","Freshwater",65816
"Ghana","GHA",1987,"Africa","Other Marine",5523
"Ghana","GHA",1988,"Africa","Pelagic",249933
"Ghana","GHA",1988,"Africa","Crustaceans",1588
"Ghana","GHA",1988,"Africa","Cephalopods",1726
"Ghana","GHA",1988,"Africa","Demersal",43129
"Ghana","GHA",1988,"Africa","Freshwater",62323
"Ghana","GHA",1988,"Africa","Other Marine",3778
"Ghana","GHA",1989,"Africa","Pelagic",240950
"Ghana","GHA",1989,"Africa","Crustaceans",1719
"Ghana","GHA",1989,"Africa","Cephalopods",2852
"Ghana","GHA",1989,"Africa","Demersal",34956
"Ghana","GHA",1989,"Africa","Freshwater",61953
"Ghana","GHA",1989,"Africa","Other Marine",19575
"Ghana","GHA",1990,"Africa","Pelagic",246221
"Ghana","GHA",1990,"Africa","Crustaceans",3089
"Ghana","GHA",1990,"Africa","Cephalopods",2120
"Ghana","GHA",1990,"Africa","Demersal",41227
"Ghana","GHA",1990,"Africa","Freshwater",65048
"Ghana","GHA",1990,"Africa","Other Marine",38527
"Ghana","GHA",1991,"Africa","Pelagic",232265
"Ghana","GHA",1991,"Africa","Crustaceans",1361
"Ghana","GHA",1991,"Africa","Cephalopods",3713
"Ghana","GHA",1991,"Africa","Demersal",29744
"Ghana","GHA",1991,"Africa","Freshwater",64424
"Ghana","GHA",1991,"Africa","Other Marine",31441
"Ghana","GHA",1992,"Africa","Pelagic",304814
"Ghana","GHA",1992,"Africa","Crustaceans",2529
"Ghana","GHA",1992,"Africa","Cephalopods",1875
"Ghana","GHA",1992,"Africa","Demersal",34416
"Ghana","GHA",1992,"Africa","Freshwater",61381
"Ghana","GHA",1992,"Africa","Other Marine",18840
"Ghana","GHA",1993,"Africa","Pelagic",256793
"Ghana","GHA",1993,"Africa","Crustaceans",1712
"Ghana","GHA",1993,"Africa","Cephalopods",1716
"Ghana","GHA",1993,"Africa","Demersal",33783
"Ghana","GHA",1993,"Africa","Freshwater",55460
"Ghana","GHA",1993,"Africa","Other Marine",23620
"Ghana","GHA",1994,"Africa","Pelagic",218598
"Ghana","GHA",1994,"Africa","Crustaceans",2479
"Ghana","GHA",1994,"Africa","Cephalopods",2469
"Ghana","GHA",1994,"Africa","Demersal",34829
"Ghana","GHA",1994,"Africa","Freshwater",58010
"Ghana","GHA",1994,"Africa","Other Marine",19552
"Ghana","GHA",1995,"Africa","Pelagic",233290
"Ghana","GHA",1995,"Africa","Crustaceans",2676
"Ghana","GHA",1995,"Africa","Cephalopods",2946
"Ghana","GHA",1995,"Africa","Demersal",30935
"Ghana","GHA",1995,"Africa","Freshwater",63601
"Ghana","GHA",1995,"Africa","Other Marine",19946
"Ghana","GHA",1996,"Africa","Pelagic",329530
"Ghana","GHA",1996,"Africa","Crustaceans",2087
"Ghana","GHA",1996,"Africa","Cephalopods",3104
"Ghana","GHA",1996,"Africa","Demersal",35972
"Ghana","GHA",1996,"Africa","Freshwater",81473
"Ghana","GHA",1996,"Africa","Other Marine",25128
"Ghana","GHA",1997,"Africa","Pelagic",298285
"Ghana","GHA",1997,"Africa","Crustaceans",2381
"Ghana","GHA",1997,"Africa","Cephalopods",3422
"Ghana","GHA",1997,"Africa","Demersal",40806
"Ghana","GHA",1997,"Africa","Freshwater",74705
"Ghana","GHA",1997,"Africa","Other Marine",27896
"Ghana","GHA",1998,"Africa","Pelagic",280041
"Ghana","GHA",1998,"Africa","Crustaceans",1784
"Ghana","GHA",1998,"Africa","Cephalopods",3391
"Ghana","GHA",1998,"Africa","Demersal",35902
"Ghana","GHA",1998,"Africa","Freshwater",79932
"Ghana","GHA",1998,"Africa","Other Marine",43399
"Ghana","GHA",1999,"Africa","Pelagic",250766
"Ghana","GHA",1999,"Africa","Crustaceans",232
"Ghana","GHA",1999,"Africa","Cephalopods",4114
"Ghana","GHA",1999,"Africa","Demersal",43976
"Ghana","GHA",1999,"Africa","Freshwater",80662
"Ghana","GHA",1999,"Africa","Other Marine",115933
"Ghana","GHA",2000,"Africa","Pelagic",325264
"Ghana","GHA",2000,"Africa","Crustaceans",1559
"Ghana","GHA",2000,"Africa","Cephalopods",1809
"Ghana","GHA",2000,"Africa","Demersal",23356
"Ghana","GHA",2000,"Africa","Freshwater",82841
"Ghana","GHA",2000,"Africa","Other Marine",22248
"Ghana","GHA",2001,"Africa","Pelagic",290710
"Ghana","GHA",2001,"Africa","Crustaceans",1858
"Ghana","GHA",2001,"Africa","Cephalopods",2960
"Ghana","GHA",2001,"Africa","Demersal",32564
"Ghana","GHA",2001,"Africa","Freshwater",84100
"Ghana","GHA",2001,"Africa","Other Marine",40993
"Ghana","GHA",2002,"Africa","Pelagic",230178
"Ghana","GHA",2002,"Africa","Crustaceans",1226
"Ghana","GHA",2002,"Africa","Cephalopods",3649
"Ghana","GHA",2002,"Africa","Demersal",30254
"Ghana","GHA",2002,"Africa","Freshwater",85702
"Ghana","GHA",2002,"Africa","Other Marine",26234
"Ghana","GHA",2003,"Africa","Pelagic",277692
"Ghana","GHA",2003,"Africa","Crustaceans",1473
"Ghana","GHA",2003,"Africa","Cephalopods",5500
"Ghana","GHA",2003,"Africa","Demersal",23962
"Ghana","GHA",2003,"Africa","Freshwater",82373
"Ghana","GHA",2003,"Africa","Other Marine",722
"Ghana","GHA",2004,"Africa","Pelagic",284940
"Ghana","GHA",2004,"Africa","Crustaceans",1307
"Ghana","GHA",2004,"Africa","Cephalopods",4000
"Ghana","GHA",2004,"Africa","Demersal",46608
"Ghana","GHA",2004,"Africa","Freshwater",81078
"Ghana","GHA",2004,"Africa","Other Marine",668
"Ghana","GHA",2005,"Africa","Pelagic",232366
"Ghana","GHA",2005,"Africa","Crustaceans",4210
"Ghana","GHA",2005,"Africa","Cephalopods",2508
"Ghana","GHA",2005,"Africa","Demersal",53861
"Ghana","GHA",2005,"Africa","Freshwater",81703
"Ghana","GHA",2005,"Africa","Other Marine",491
"Ghana","GHA",2006,"Africa","Pelagic",243581
"Ghana","GHA",2006,"Africa","Crustaceans",2775
"Ghana","GHA",2006,"Africa","Cephalopods",4012
"Ghana","GHA",2006,"Africa","Demersal",53956
"Ghana","GHA",2006,"Africa","Freshwater",90098
"Ghana","GHA",2006,"Africa","Other Marine",6460
"Ghana","GHA",2007,"Africa","Pelagic",159682
"Ghana","GHA",2007,"Africa","Crustaceans",2040
"Ghana","GHA",2007,"Africa","Cephalopods",2551
"Ghana","GHA",2007,"Africa","Demersal",63011
"Ghana","GHA",2007,"Africa","Freshwater",95716
"Ghana","GHA",2007,"Africa","Other Marine",8120
"Ghana","GHA",2008,"Africa","Pelagic",182117
"Ghana","GHA",2008,"Africa","Crustaceans",1463
"Ghana","GHA",2008,"Africa","Cephalopods",2534
"Ghana","GHA",2008,"Africa","Demersal",74532
"Ghana","GHA",2008,"Africa","Freshwater",96408
"Ghana","GHA",2008,"Africa","Other Marine",2022
"Ghana","GHA",2009,"Africa","Pelagic",194244
"Ghana","GHA",2009,"Africa","Crustaceans",2843
"Ghana","GHA",2009,"Africa","Cephalopods",1878
"Ghana","GHA",2009,"Africa","Demersal",48281
"Ghana","GHA",2009,"Africa","Freshwater",100673
"Ghana","GHA",2009,"Africa","Other Marine",6843
"Ghana","GHA",2010,"Africa","Pelagic",224677
"Ghana","GHA",2010,"Africa","Crustaceans",2235
"Ghana","GHA",2010,"Africa","Cephalopods",3131
"Ghana","GHA",2010,"Africa","Demersal",40868
"Ghana","GHA",2010,"Africa","Freshwater",104092
"Ghana","GHA",2010,"Africa","Other Marine",5456
"Ghana","GHA",2011,"Africa","Pelagic",225779
"Ghana","GHA",2011,"Africa","Crustaceans",1595
"Ghana","GHA",2011,"Africa","Cephalopods",1851
"Ghana","GHA",2011,"Africa","Demersal",36434
"Ghana","GHA",2011,"Africa","Freshwater",113607
"Ghana","GHA",2011,"Africa","Other Marine",5384
"Ghana","GHA",2012,"Africa","Pelagic",212031
"Ghana","GHA",2012,"Africa","Crustaceans",3640
"Ghana","GHA",2012,"Africa","Cephalopods",1984
"Ghana","GHA",2012,"Africa","Demersal",49911
"Ghana","GHA",2012,"Africa","Freshwater",121863
"Ghana","GHA",2012,"Africa","Other Marine",12960
"Ghana","GHA",2013,"Africa","Pelagic",154165
"Ghana","GHA",2013,"Africa","Crustaceans",2817
"Ghana","GHA",2013,"Africa","Cephalopods",2580
"Ghana","GHA",2013,"Africa","Demersal",38240
"Ghana","GHA",2013,"Africa","Freshwater",125786
"Ghana","GHA",2013,"Africa","Other Marine",6837
"Greece","GRC",1961,"Europe","Pelagic",27900
"Greece","GRC",1961,"Europe","Crustaceans",2300
"Greece","GRC",1961,"Europe","Cephalopods",6900
"Greece","GRC",1961,"Europe","Demersal",31700
"Greece","GRC",1961,"Europe","Freshwater",10290
"Greece","GRC",1961,"Europe","Molluscs",100
"Greece","GRC",1961,"Europe","Other Marine",6100
"Greece","GRC",1962,"Europe","Pelagic",27400
