_id,_source,_target,_label,ownership_type
e23004,n23245,n22791,HAS_CONTRACTOR,
e23005,n23246,n22791,HAS_CONTRACTOR,
e23006,n23247,n22920,HAS_CONTRACTOR,
e23007,n23248,n22920,HAS_CONTRACTOR,
e23008,n23249,n22920,HAS_CONTRACTOR,
e23009,n23250,n22920,HAS_CONTRACTOR,
e23010,n23251,n22920,HAS_CONTRACTOR,
e23011,n23252,n22920,HAS_CONTRACTOR,
e23012,n23253,n22920,HAS_CONTRACTOR,
e23013,n23254,n22920,HAS_CONTRACTOR,
e23014,n23255,n22920,HAS_CONTRACTOR,
e23015,n23256,n22920,HAS_CONTRACTOR,
e23016,n23257,n22920,HAS_CONTRACTOR,
e23017,n23258,n22925,HAS_CONTRACTOR,
e23018,n23259,n22925,HAS_CONTRACTOR,
e23019,n23260,n22925,HAS_CONTRACTOR,
e23020,n23261,n22925,HAS_CONTRACTOR,
e23021,n23262,n22925,HAS_CONTRACTOR,
e23022,n23263,n22926,HAS_CONTRACTOR,
e23023,n23264,n22926,HAS_CONTRACTOR,
e23024,n23265,n22926,HAS_CONTRACTOR,
e23025,n23266,n22926,HAS_CONTRACTOR,
e23026,n23267,n22929,HAS_CONTRACTOR,
e23027,n23268,n22929,HAS_CONTRACTOR,
e23028,n23269,n22929,HAS_CONTRACTOR,
e23029,n23270,n22929,HAS_CONTRACTOR,
e23030,n23271,n22929,HAS_CONTRACTOR,
e23031,n23274,n23272,HAS_CONTRACTOR,
e23032,n23274,n22720,HAS_CONTRACTOR,
e23033,n23274,n22799,HAS_CONTRACTOR,
e23034,n23274,n22723,HAS_CONTRACTOR,
e23035,n23274,n22935,HAS_CONTRACTOR,
e23036,n23274,n22736,HAS_CONTRACTOR,
e23037,n23274,n22831,HAS_CONTRACTOR,
e23038,n23275,n23272,HAS_CONTRACTOR,
e23039,n23275,n22958,HAS_CONTRACTOR,
e23040,n23275,n22959,HAS_CONTRACTOR,
e23041,n23275,n22743,HAS_CONTRACTOR,
e23042,n23275,n22952,HAS_CONTRACTOR,
e23043,n23275,n22960,HAS_CONTRACTOR,
e23044,n23276,n22746,HAS_CONTRACTOR,
e23045,n23276,n22827,HAS_CONTRACTOR,
e23046,n23276,n22959,HAS_CONTRACTOR,
e23047,n23276,n22961,HAS_CONTRACTOR,
e23048,n23277,n22720,HAS_CONTRACTOR,
e23049,n23277,n22799,HAS_CONTRACTOR,
e23050,n23277,n23278,HAS_CONTRACTOR,
e23051,n23277,n22962,HAS_CONTRACTOR,
e23052,n23277,n22745,HAS_CONTRACTOR,
e23053,n23277,n22953,HAS_CONTRACTOR,
e23054,n23279,n22963,HAS_CONTRACTOR,
e23055,n23279,n22964,HAS_CONTRACTOR,
e23056,n23279,n22845,HAS_CONTRACTOR,
e23057,n23280,n22965,HAS_CONTRACTOR,
e23058,n23280,n22966,HAS_CONTRACTOR,
e23059,n23280,n22967,HAS_CONTRACTOR,
e23060,n23281,n22745,HAS_CONTRACTOR,
e23061,n23281,n22953,HAS_CONTRACTOR,
e23062,n23281,n22965,HAS_CONTRACTOR,
e23063,n23281,n22968,HAS_CONTRACTOR,
e23064,n23281,n22876,HAS_CONTRACTOR,
e23065,n23282,n22789,HAS_CONTRACTOR,
e23066,n23282,n22736,HAS_CONTRACTOR,
e23067,n23282,n22831,HAS_CONTRACTOR,
e23068,n23283,n22789,HAS_CONTRACTOR,
e23069,n23283,n22743,HAS_CONTRACTOR,
e23070,n23283,n22952,HAS_CONTRACTOR,
e23071,n23284,n22736,HAS_CONTRACTOR,
e23072,n23284,n22831,HAS_CONTRACTOR,
e23073,n23284,n22743,HAS_CONTRACTOR,
e23074,n23284,n22952,HAS_CONTRACTOR,
e23075,n23285,n23272,HAS_CONTRACTOR,
e23076,n23285,n22970,HAS_CONTRACTOR,
e23077,n23285,n22736,HAS_CONTRACTOR,
e23078,n23285,n22831,HAS_CONTRACTOR,
e23079,n23286,n22778,HAS_CONTRACTOR,
e23080,n23286,n22971,HAS_CONTRACTOR,
e23081,n23286,n22972,HAS_CONTRACTOR,
e23082,n23287,n22967,HAS_CONTRACTOR,
e23083,n23287,n22973,HAS_CONTRACTOR,
e23084,n23288,n22969,HAS_CONTRACTOR,
e23085,n23288,n22736,HAS_CONTRACTOR,
e23086,n23288,n22831,HAS_CONTRACTOR,
e23087,n23289,n23272,HAS_CONTRACTOR,
e23088,n23289,n22969,HAS_CONTRACTOR,
e23089,n23289,n22974,HAS_CONTRACTOR,
e23090,n23290,n23272,HAS_CONTRACTOR,
e23091,n23290,n22975,HAS_CONTRACTOR,
e23092,n23291,n22976,HAS_CONTRACTOR,
e23093,n23291,n22977,HAS_CONTRACTOR,
e23094,n23292,n22978,HAS_CONTRACTOR,
e23095,n23292,n22928,HAS_CONTRACTOR,
e23096,n23293,n22928,HAS_CONTRACTOR,
e23097,n23293,n22979,HAS_CONTRACTOR,
e23098,n23295,n23294,HAS_CONTRACTOR,
e23099,n23295,n22980,HAS_CONTRACTOR,
e23100,n23296,n23294,HAS_CONTRACTOR,
e23101,n23296,n22981,HAS_CONTRACTOR,
e23102,n23297,n22982,HAS_CONTRACTOR,
e23103,n23297,n23298,HAS_CONTRACTOR,
e23104,n23297,n22967,HAS_CONTRACTOR,
e23105,n23297,n22983,HAS_CONTRACTOR,
e23106,n23299,n22982,HAS_CONTRACTOR,
e23107,n23299,n22984,HAS_CONTRACTOR,
e23108,n23300,n22726,HAS_CONTRACTOR,
e23109,n23300,n22814,HAS_CONTRACTOR,
e23110,n23300,n22982,HAS_CONTRACTOR,
e23111,n23300,n22985,HAS_CONTRACTOR,
e23112,n23301,n22986,HAS_CONTRACTOR,
e23113,n23301,n22845,HAS_CONTRACTOR,
e23114,n23301,n22987,HAS_CONTRACTOR,
e23115,n23302,n22743,HAS_CONTRACTOR,
e23116,n23302,n22952,HAS_CONTRACTOR,
e23117,n23302,n22988,HAS_CONTRACTOR,
e23118,n23302,n22989,HAS_CONTRACTOR,
e23119,n23302,n22990,HAS_CONTRACTOR,
e23120,n23302,n22991,HAS_CONTRACTOR,
e23121,n23303,n22991,HAS_CONTRACTOR,
e23122,n23303,n22992,HAS_CONTRACTOR,
e23123,n23296,n22766,HAS_CONTRACTOR,
e23124,n23296,n22995,HAS_CONTRACTOR,
e23125,n23296,n22743,HAS_CONTRACTOR,
e23126,n23296,n22952,HAS_CONTRACTOR,
e23127,n23023,n23022,CONTRACT_TYPE,
e23128,n23024,n23022,CONTRACT_TYPE,
e23129,n23025,n23022,CONTRACT_TYPE,
e23130,n23026,n23022,CONTRACT_TYPE,
e23131,n23027,n23022,CONTRACT_TYPE,
e23132,n23028,n23022,CONTRACT_TYPE,
e23133,n23030,n23022,CONTRACT_TYPE,
e23134,n23031,n23022,CONTRACT_TYPE,
e23135,n23032,n23022,CONTRACT_TYPE,
e23136,n23033,n23022,CONTRACT_TYPE,
e23137,n23034,n23022,CONTRACT_TYPE,
e23138,n23035,n23022,CONTRACT_TYPE,
e23139,n23036,n23022,CONTRACT_TYPE,
e23140,n23037,n23022,CONTRACT_TYPE,
e23141,n23038,n23022,CONTRACT_TYPE,
e23142,n23039,n23022,CONTRACT_TYPE,
e23143,n23040,n23022,CONTRACT_TYPE,
e23144,n23041,n23022,CONTRACT_TYPE,
e23145,n23042,n23022,CONTRACT_TYPE,
e23146,n23043,n23022,CONTRACT_TYPE,
e23147,n23044,n23022,CONTRACT_TYPE,
e23148,n23045,n23022,CONTRACT_TYPE,
e23149,n23046,n23022,CONTRACT_TYPE,
e23150,n23047,n23022,CONTRACT_TYPE,
e23151,n23048,n23022,CONTRACT_TYPE,
e23152,n23049,n23022,CONTRACT_TYPE,
e23153,n23050,n23022,CONTRACT_TYPE,
e23154,n23051,n23022,CONTRACT_TYPE,
e23155,n23052,n23022,CONTRACT_TYPE,
e23156,n23053,n23022,CONTRACT_TYPE,
e23157,n23054,n23022,CONTRACT_TYPE,
e23158,n23055,n23022,CONTRACT_TYPE,
e23159,n23056,n23022,CONTRACT_TYPE,
e23160,n23057,n23022,CONTRACT_TYPE,
e23161,n23058,n23022,CONTRACT_TYPE,
e23162,n23059,n23022,CONTRACT_TYPE,
e23163,n23060,n23022,CONTRACT_TYPE,
e23164,n23061,n23022,CONTRACT_TYPE,
e23165,n23062,n23022,CONTRACT_TYPE,
e23166,n23063,n23022,CONTRACT_TYPE,
e23167,n23064,n23022,CONTRACT_TYPE,
e23168,n23065,n23022,CONTRACT_TYPE,
e23169,n23066,n23022,CONTRACT_TYPE,
e23170,n23067,n23022,CONTRACT_TYPE,
e23171,n23068,n23022,CONTRACT_TYPE,
e23172,n23069,n23022,CONTRACT_TYPE,
e23173,n23070,n23022,CONTRACT_TYPE,
e23174,n23071,n23022,CONTRACT_TYPE,
e23175,n23072,n23022,CONTRACT_TYPE,
e23176,n23073,n23022,CONTRACT_TYPE,
e23177,n23074,n23022,CONTRACT_TYPE,
e23178,n23075,n23022,CONTRACT_TYPE,
e23179,n23076,n23022,CONTRACT_TYPE,
e23180,n23077,n23022,CONTRACT_TYPE,
e23181,n23078,n23022,CONTRACT_TYPE,
e23182,n23079,n23022,CONTRACT_TYPE,
e23183,n23080,n23022,CONTRACT_TYPE,
e23184,n23081,n23022,CONTRACT_TYPE,
e23185,n23082,n23022,CONTRACT_TYPE,
e23186,n23083,n23022,CONTRACT_TYPE,
e23187,n23084,n23022,CONTRACT_TYPE,
e23188,n23085,n23022,CONTRACT_TYPE,
e23189,n23086,n23022,CONTRACT_TYPE,
e23190,n23087,n23022,CONTRACT_TYPE,
e23191,n23088,n23022,CONTRACT_TYPE,
e23192,n23088,n23022,CONTRACT_TYPE,
e23193,n23088,n23022,CONTRACT_TYPE,
e23194,n23089,n23022,CONTRACT_TYPE,
e23195,n23090,n23022,CONTRACT_TYPE,
e23196,n23091,n23022,CONTRACT_TYPE,
e23197,n23092,n23022,CONTRACT_TYPE,
e23198,n23093,n23022,CONTRACT_TYPE,
e23199,n23094,n23022,CONTRACT_TYPE,
e23200,n23095,n23022,CONTRACT_TYPE,
e23201,n23096,n23022,CONTRACT_TYPE,
e23202,n23097,n23022,CONTRACT_TYPE,
e23203,n23098,n23022,CONTRACT_TYPE,
e23204,n23099,n23022,CONTRACT_TYPE,
e23205,n23100,n23022,CONTRACT_TYPE,
e23206,n23101,n23022,CONTRACT_TYPE,
e23207,n23102,n23022,CONTRACT_TYPE,
e23208,n23103,n23022,CONTRACT_TYPE,
e23209,n23104,n23022,CONTRACT_TYPE,
e23210,n23106,n23022,CONTRACT_TYPE,
e23211,n23108,n23022,CONTRACT_TYPE,
e23212,n23109,n23022,CONTRACT_TYPE,
e23213,n23110,n23022,CONTRACT_TYPE,
e23214,n23111,n23022,CONTRACT_TYPE,
e23215,n23112,n23022,CONTRACT_TYPE,
e23216,n23113,n23022,CONTRACT_TYPE,
e23217,n23114,n23022,CONTRACT_TYPE,
e23218,n23115,n23022,CONTRACT_TYPE,
e23219,n23116,n23022,CONTRACT_TYPE,
e23220,n23117,n23022,CONTRACT_TYPE,
e23221,n23118,n23022,CONTRACT_TYPE,
e23222,n23119,n23022,CONTRACT_TYPE,
e23223,n23120,n23022,CONTRACT_TYPE,
e23224,n23121,n23022,CONTRACT_TYPE,
e23225,n23122,n23022,CONTRACT_TYPE,
e23226,n23123,n23022,CONTRACT_TYPE,
e23227,n23124,n23022,CONTRACT_TYPE,
e23228,n23125,n23022,CONTRACT_TYPE,
e23229,n23126,n23022,CONTRACT_TYPE,
e23230,n23127,n23022,CONTRACT_TYPE,
e23231,n23128,n23022,CONTRACT_TYPE,
e23232,n23129,n23022,CONTRACT_TYPE,
e23233,n23130,n23022,CONTRACT_TYPE,
e23234,n23131,n23022,CONTRACT_TYPE,
e23235,n23132,n23022,CONTRACT_TYPE,
e23236,n23133,n23022,CONTRACT_TYPE,
e23237,n23134,n23022,CONTRACT_TYPE,
e23238,n23135,n23022,CONTRACT_TYPE,
e23239,n23136,n23022,CONTRACT_TYPE,
e23240,n23137,n23022,CONTRACT_TYPE,
e23241,n23138,n23022,CONTRACT_TYPE,
e23242,n23139,n23022,CONTRACT_TYPE,
e23243,n23140,n23022,CONTRACT_TYPE,
e23244,n23141,n23022,CONTRACT_TYPE,
e23245,n23142,n23022,CONTRACT_TYPE,
e23246,n23143,n23022,CONTRACT_TYPE,
e23247,n23144,n23022,CONTRACT_TYPE,
e23248,n23145,n23022,CONTRACT_TYPE,
e23249,n23146,n23022,CONTRACT_TYPE,
e23250,n23147,n23022,CONTRACT_TYPE,
e23251,n23148,n23022,CONTRACT_TYPE,
e23252,n23149,n23022,CONTRACT_TYPE,
e23253,n23150,n23022,CONTRACT_TYPE,
e23254,n23151,n23022,CONTRACT_TYPE,
e23255,n23152,n23022,CONTRACT_TYPE,
e23256,n23153,n23022,CONTRACT_TYPE,
e23257,n23154,n23022,CONTRACT_TYPE,
e23258,n23155,n23022,CONTRACT_TYPE,
e23259,n23156,n23022,CONTRACT_TYPE,
e23260,n23157,n23022,CONTRACT_TYPE,
e23261,n23158,n23022,CONTRACT_TYPE,
e23262,n23159,n23022,CONTRACT_TYPE,
e23263,n23160,n23022,CONTRACT_TYPE,
e23264,n23161,n23022,CONTRACT_TYPE,
e23265,n23162,n23022,CONTRACT_TYPE,
e23266,n23163,n23022,CONTRACT_TYPE,
e23267,n23164,n23022,CONTRACT_TYPE,
e23268,n23165,n23022,CONTRACT_TYPE,
e23269,n23166,n23022,CONTRACT_TYPE,
e23270,n23167,n23022,CONTRACT_TYPE,
e23271,n23168,n23022,CONTRACT_TYPE,
e23272,n23169,n23022,CONTRACT_TYPE,
e23273,n23170,n23022,CONTRACT_TYPE,
e23274,n23171,n23022,CONTRACT_TYPE,
e23275,n23172,n23022,CONTRACT_TYPE,
e23276,n23173,n23022,CONTRACT_TYPE,
e23277,n23174,n23022,CONTRACT_TYPE,
e23278,n23175,n23022,CONTRACT_TYPE,
e23279,n23176,n23022,CONTRACT_TYPE,
e23280,n23177,n23022,CONTRACT_TYPE,
e23281,n23178,n23022,CONTRACT_TYPE,
e23282,n23179,n23022,CONTRACT_TYPE,
e23283,n23180,n23022,CONTRACT_TYPE,
e23284,n23181,n23022,CONTRACT_TYPE,
e23285,n23182,n23022,CONTRACT_TYPE,
e23286,n23183,n23022,CONTRACT_TYPE,
e23287,n23185,n23022,CONTRACT_TYPE,
e23288,n23186,n23022,CONTRACT_TYPE,
e23289,n23187,n23022,CONTRACT_TYPE,
e23290,n23188,n23022,CONTRACT_TYPE,
e23291,n23189,n23022,CONTRACT_TYPE,
e23292,n23190,n23022,CONTRACT_TYPE,
e23293,n23191,n23022,CONTRACT_TYPE,
e23294,n23192,n23022,CONTRACT_TYPE,
e23295,n23193,n23022,CONTRACT_TYPE,
e23296,n23194,n23022,CONTRACT_TYPE,
e23297,n23195,n23022,CONTRACT_TYPE,
e23298,n23196,n23022,CONTRACT_TYPE,
e23299,n23197,n23022,CONTRACT_TYPE,
e23300,n23199,n23022,CONTRACT_TYPE,
e23301,n23201,n23022,CONTRACT_TYPE,
e23302,n23202,n23022,CONTRACT_TYPE,
e23303,n23203,n23022,CONTRACT_TYPE,
e23304,n23204,n23022,CONTRACT_TYPE,
e23305,n23205,n23022,CONTRACT_TYPE,
e23306,n23206,n23022,CONTRACT_TYPE,
e23307,n23207,n23022,CONTRACT_TYPE,
e23308,n23208,n23022,CONTRACT_TYPE,
e23309,n23209,n23022,CONTRACT_TYPE,
e23310,n23210,n23022,CONTRACT_TYPE,
e23311,n23211,n23022,CONTRACT_TYPE,
e23312,n23212,n23022,CONTRACT_TYPE,
e23313,n23213,n23022,CONTRACT_TYPE,
e23314,n23214,n23022,CONTRACT_TYPE,
e23315,n23215,n23022,CONTRACT_TYPE,
e23316,n23216,n23022,CONTRACT_TYPE,
e23317,n23217,n23022,CONTRACT_TYPE,
e23318,n23218,n23022,CONTRACT_TYPE,
e23319,n23219,n23022,CONTRACT_TYPE,
e23320,n23220,n23022,CONTRACT_TYPE,
e23321,n23221,n23022,CONTRACT_TYPE,
e23322,n23222,n23022,CONTRACT_TYPE,
e23323,n23223,n23022,CONTRACT_TYPE,
e23324,n23224,n23022,CONTRACT_TYPE,
e23325,n23225,n23022,CONTRACT_TYPE,
e23326,n23226,n23022,CONTRACT_TYPE,
e23327,n23227,n23022,CONTRACT_TYPE,
e23328,n23228,n23022,CONTRACT_TYPE,
e23329,n23229,n23022,CONTRACT_TYPE,
e23330,n23230,n23022,CONTRACT_TYPE,
e23331,n23231,n23022,CONTRACT_TYPE,
e23332,n23232,n23022,CONTRACT_TYPE,
e23333,n23233,n23022,CONTRACT_TYPE,
e23334,n23234,n23022,CONTRACT_TYPE,
e23335,n23235,n23022,CONTRACT_TYPE,
e23336,n23236,n23022,CONTRACT_TYPE,
e23337,n23237,n23022,CONTRACT_TYPE,
e23338,n23238,n23022,CONTRACT_TYPE,
e23339,n23239,n23022,CONTRACT_TYPE,
e23340,n23240,n23022,CONTRACT_TYPE,
e23341,n23241,n23022,CONTRACT_TYPE,
e23342,n23242,n23022,CONTRACT_TYPE,
e23343,n23243,n23022,CONTRACT_TYPE,
e23344,n23244,n23022,CONTRACT_TYPE,
e23345,n23245,n23022,CONTRACT_TYPE,
e23346,n23246,n23022,CONTRACT_TYPE,
e23347,n23247,n23022,CONTRACT_TYPE,
e23348,n23248,n23022,CONTRACT_TYPE,
e23349,n23249,n23022,CONTRACT_TYPE,
e23350,n23250,n23022,CONTRACT_TYPE,
e23351,n23251,n23022,CONTRACT_TYPE,
e23352,n23252,n23022,CONTRACT_TYPE,
e23353,n23253,n23022,CONTRACT_TYPE,
e23354,n23254,n23022,CONTRACT_TYPE,
e23355,n23255,n23022,CONTRACT_TYPE,
e23356,n23256,n23022,CONTRACT_TYPE,
e23357,n23257,n23022,CONTRACT_TYPE,
e23358,n23258,n23022,CONTRACT_TYPE,
e23359,n23259,n23022,CONTRACT_TYPE,
e23360,n23260,n23022,CONTRACT_TYPE,
e23361,n23261,n23022,CONTRACT_TYPE,
e23362,n23262,n23022,CONTRACT_TYPE,
e23363,n23263,n23022,CONTRACT_TYPE,
e23364,n23264,n23022,CONTRACT_TYPE,
e23365,n23265,n23022,CONTRACT_TYPE,
e23366,n23266,n23022,CONTRACT_TYPE,
e23367,n23267,n23022,CONTRACT_TYPE,
e23368,n23268,n23022,CONTRACT_TYPE,
e23369,n23269,n23022,CONTRACT_TYPE,
e23370,n23270,n23022,CONTRACT_TYPE,
e23371,n23271,n23022,CONTRACT_TYPE,
e23372,n23274,n23273,CONTRACT_TYPE,
e23373,n23275,n23273,CONTRACT_TYPE,
e23374,n23276,n23273,CONTRACT_TYPE,
e23375,n23277,n23273,CONTRACT_TYPE,
e23376,n23279,n23273,CONTRACT_TYPE,
e23377,n23280,n23273,CONTRACT_TYPE,
e23378,n23281,n23273,CONTRACT_TYPE,
e23379,n23282,n23273,CONTRACT_TYPE,
e23380,n23283,n23273,CONTRACT_TYPE,
e23381,n23284,n23273,CONTRACT_TYPE,
e23382,n23285,n23273,CONTRACT_TYPE,
e23383,n23286,n23273,CONTRACT_TYPE,
e23384,n23287,n23273,CONTRACT_TYPE,
e23385,n23288,n23273,CONTRACT_TYPE,
e23386,n23289,n23273,CONTRACT_TYPE,
e23387,n23290,n23273,CONTRACT_TYPE,
e23388,n23291,n23273,CONTRACT_TYPE,
e23389,n23292,n23273,CONTRACT_TYPE,
e23390,n23293,n23273,CONTRACT_TYPE,
e23391,n23295,n23273,CONTRACT_TYPE,
e23392,n23296,n23273,CONTRACT_TYPE,
e23393,n23297,n23273,CONTRACT_TYPE,
e23394,n23299,n23273,CONTRACT_TYPE,
e23395,n23300,n23273,CONTRACT_TYPE,
e23396,n23301,n23273,CONTRACT_TYPE,
e23397,n23302,n23273,CONTRACT_TYPE,
e23398,n23303,n23273,CONTRACT_TYPE,
e23399,n23296,n23273,CONTRACT_TYPE,
