id,source,target,SUID,source_url,interaction,confidence,shared_interaction,name,shared_name,contract_share,log_message,ownership_type,start_date,source_date,ownership_status
2769,144,576,2769,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n21894,n21462 (-) n21894,,,Directly Controlled,,7/6/2013,
2759,144,947,2759,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22265,n21462 (-) n22265,,,Directly Controlled,,7/6/2013,
2758,144,946,2758,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22264,n21462 (-) n22264,,,Directly Controlled,,7/6/2013,
2756,144,944,2756,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22262,n21462 (-) n22262,,,Directly Controlled,,7/6/2013,
2755,144,943,2755,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22261,n21462 (-) n22261,,,Directly Controlled,,7/6/2013,
2754,144,942,2754,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22260,n21462 (-) n22260,,,Directly Controlled,,7/6/2013,
2747,144,935,2747,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22253,n21462 (-) n22253,,,Directly Controlled,,7/6/2013,
2746,144,934,2746,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22252,n21462 (-) n22252,,,Directly Controlled,,7/6/2013,
2745,144,933,2745,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22251,n21462 (-) n22251,,,Directly Controlled,,7/6/2013,
2744,144,932,2744,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22250,n21462 (-) n22250,,,Directly Controlled,,7/6/2013,
2573,144,783,2573,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n22101,n21462 (-) n22101,,,Directly Controlled,,7/6/2013,
2021,144,188,2021,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n21506,n21462 (-) n21506,,,Directly Controlled,,7/6/2013,
1992,144,143,1992,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21462 (-) n21461,n21462 (-) n21461,,,Directly Controlled,,7/6/2013,
3155,143,1248,3155,,-,,-,n21461 (-) n22566,n21461 (-) n22566,,,,,,
3981,142,1330,3981,,-,,-,n21460 (-) n22648,n21460 (-) n22648,,,,,,
3028,142,1193,3028,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22511,n21460 (-) n22511,,,Directly Controlled,,7/6/2013,
3014,142,1178,3014,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22496,n21460 (-) n22496,,,Directly Controlled,,7/6/2013,
3009,142,1173,3009,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22491,n21460 (-) n22491,,,Directly Controlled,,7/6/2013,
3006,142,1169,3006,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22487,n21460 (-) n22487,,,Directly Controlled,,7/6/2013,
3005,142,1168,3005,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22486,n21460 (-) n22486,,,Directly Controlled,,7/6/2013,
3000,142,1163,3000,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22481,n21460 (-) n22481,,,Directly Controlled,,7/6/2013,
2994,142,1157,2994,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22475,n21460 (-) n22475,,,Directly Controlled,,7/6/2013,
2968,142,1137,2968,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22455,n21460 (-) n22455,,,Directly Controlled,,7/6/2013,
2920,142,1087,2920,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22405,n21460 (-) n22405,,,Directly Controlled,,7/6/2013,
2914,142,987,2914,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22305,n21460 (-) n22305,,,Directly Controlled,,7/6/2013,
2899,142,1066,2899,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22384,n21460 (-) n22384,,,Directly Controlled,,7/6/2013,
2810,142,997,2810,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22315,n21460 (-) n22315,,,Directly Controlled,,7/6/2013,
2601,142,805,2601,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n22123,n21460 (-) n22123,,,Directly Controlled,,7/6/2013,
2412,142,618,2412,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n21936,n21460 (-) n21936,,,Directly Controlled,,7/6/2013,
1991,142,141,1991,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21460 (-) n21459,n21460 (-) n21459,,,Directly Controlled,,7/6/2013,
3154,141,1248,3154,,-,,-,n21459 (-) n22566,n21459 (-) n22566,,,,,,
3965,140,1330,3965,,-,,-,n21458 (-) n22648,n21458 (-) n22648,,,,,,
2793,140,982,2793,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21458 (-) n22300,n21458 (-) n22300,,,Directly Controlled,,7/6/2013,
1990,140,139,1990,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21458 (-) n21457,n21458 (-) n21457,,,Directly Controlled,,7/6/2013,
3153,139,1248,3153,,-,,-,n21457 (-) n22566,n21457 (-) n22566,,,,,,
3152,138,1247,3152,,-,,-,n21456 (-) n22565,n21456 (-) n22565,,,,,,
3410,137,1273,3410,,-,,-,n21455 (-) n22591,n21455 (-) n22591,,,,,,
2306,137,508,2306,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21826,n21455 (-) n21826,,,Directly Controlled,,7/6/2013,
2244,137,440,2244,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21758,n21455 (-) n21758,,,Directly Controlled,,7/6/2013,
2241,137,438,2241,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21756,n21455 (-) n21756,,,Directly Controlled,,7/6/2013,
2240,137,437,2240,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21755,n21455 (-) n21755,,,Directly Controlled,,7/6/2013,
2236,137,434,2236,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21752,n21455 (-) n21752,,,Directly Controlled,,7/6/2013,
2232,137,430,2232,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21748,n21455 (-) n21748,,,Directly Controlled,,7/6/2013,
2221,137,418,2221,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21736,n21455 (-) n21736,,,Directly Controlled,,7/6/2013,
2205,137,402,2205,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21720,n21455 (-) n21720,,,Directly Controlled,,7/6/2013,
2204,137,401,2204,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21719,n21455 (-) n21719,,,Directly Controlled,,7/6/2013,
2183,137,379,2183,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21697,n21455 (-) n21697,,,Directly Controlled,,7/6/2013,
1988,137,136,1988,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21455 (-) n21454,n21455 (-) n21454,,,Directly Controlled,,7/6/2013,
3151,136,1246,3151,,-,,-,n21454 (-) n22564,n21454 (-) n22564,,,,,,
3150,135,1246,3150,,-,,-,n21453 (-) n22564,n21453 (-) n22564,,,,,,
3149,134,1246,3149,,-,,-,n21452 (-) n22564,n21452 (-) n22564,,,,,,
3148,133,1246,3148,,-,,-,n21451 (-) n22564,n21451 (-) n22564,,,,,,
3405,132,1273,3405,,-,,-,n21450 (-) n22591,n21450 (-) n22591,,,,,,
1984,132,131,1984,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21450 (-) n21449,n21450 (-) n21449,,,Directly Controlled,,7/6/2013,
3147,131,1246,3147,,-,,-,n21449 (-) n22564,n21449 (-) n22564,,,,,,
3146,130,1246,3146,,-,,-,n21448 (-) n22564,n21448 (-) n22564,,,,,,
3145,129,1246,3145,,-,,-,n21447 (-) n22564,n21447 (-) n22564,,,,,,
3144,128,1246,3144,,-,,-,n21446 (-) n22564,n21446 (-) n22564,,,,,,
3143,127,1246,3143,,-,,-,n21445 (-) n22564,n21445 (-) n22564,,,,,,
3629,126,1316,3629,,-,,-,n21444 (-) n22634,n21444 (-) n22634,,,,,,
2441,126,650,2441,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21968,n21444 (-) n21968,,,Directly Controlled,,7/6/2013,
2427,126,636,2427,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21954,n21444 (-) n21954,,,Directly Controlled,,7/6/2013,
2426,126,635,2426,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21953,n21444 (-) n21953,,,Directly Controlled,,7/6/2013,
2425,126,634,2425,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21952,n21444 (-) n21952,,,Directly Controlled,,7/6/2013,
2386,126,590,2386,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21908,n21444 (-) n21908,,,Directly Controlled,,7/6/2013,
2382,126,586,2382,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21904,n21444 (-) n21904,,,Directly Controlled,,7/6/2013,
2379,126,583,2379,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21901,n21444 (-) n21901,,,Directly Controlled,,7/6/2013,
2378,126,582,2378,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21900,n21444 (-) n21900,,,Directly Controlled,,7/6/2013,
2365,126,63,2365,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21381,n21444 (-) n21381,,,Directly Controlled,,7/6/2013,
2345,126,550,2345,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21868,n21444 (-) n21868,,,Directly Controlled,,7/6/2013,
2344,126,549,2344,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21867,n21444 (-) n21867,,,Directly Controlled,,7/6/2013,
2328,126,531,2328,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21849,n21444 (-) n21849,,,Directly Controlled,,7/6/2013,
2323,126,527,2323,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21845,n21444 (-) n21845,,,Directly Controlled,,7/6/2013,
2289,126,488,2289,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21806,n21444 (-) n21806,,,Directly Controlled,,7/6/2013,
2274,126,468,2274,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21786,n21444 (-) n21786,,,Directly Controlled,,7/6/2013,
2271,126,465,2271,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21783,n21444 (-) n21783,,,Directly Controlled,,7/6/2013,
2269,126,208,2269,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21526,n21444 (-) n21526,,,Directly Controlled,,7/6/2013,
2268,126,463,2268,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21781,n21444 (-) n21781,,,Directly Controlled,,7/6/2013,
2267,126,462,2267,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21780,n21444 (-) n21780,,,Directly Controlled,,7/6/2013,
2266,126,461,2266,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21779,n21444 (-) n21779,,,Directly Controlled,,7/6/2013,
2265,126,460,2265,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21778,n21444 (-) n21778,,,Directly Controlled,,7/6/2013,
2264,126,459,2264,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21777,n21444 (-) n21777,,,Directly Controlled,,7/6/2013,
2263,126,458,2263,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21776,n21444 (-) n21776,,,Directly Controlled,,7/6/2013,
2262,126,457,2262,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21775,n21444 (-) n21775,,,Directly Controlled,,7/6/2013,
2261,126,456,2261,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21774,n21444 (-) n21774,,,Directly Controlled,,7/6/2013,
2260,126,455,2260,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21773,n21444 (-) n21773,,,Directly Controlled,,7/6/2013,
2259,126,454,2259,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21772,n21444 (-) n21772,,,Directly Controlled,,7/6/2013,
2258,126,453,2258,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21771,n21444 (-) n21771,,,Directly Controlled,,7/6/2013,
2257,126,452,2257,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21770,n21444 (-) n21770,,,Directly Controlled,,7/6/2013,
2256,126,451,2256,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21769,n21444 (-) n21769,,,Directly Controlled,,7/6/2013,
2255,126,450,2255,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21768,n21444 (-) n21768,,,Directly Controlled,,7/6/2013,
2254,126,449,2254,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21767,n21444 (-) n21767,,,Directly Controlled,,7/6/2013,
2253,126,448,2253,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21766,n21444 (-) n21766,,,Directly Controlled,,7/6/2013,
2252,126,447,2252,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21765,n21444 (-) n21765,,,Directly Controlled,,7/6/2013,
2251,126,446,2251,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21764,n21444 (-) n21764,,,Directly Controlled,,7/6/2013,
2249,126,444,2249,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21762,n21444 (-) n21762,,,Directly Controlled,,7/6/2013,
2248,126,443,2248,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21761,n21444 (-) n21761,,,Directly Controlled,,7/6/2013,
2247,126,137,2247,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21455,n21444 (-) n21455,,,Directly Controlled,,7/6/2013,
2246,126,442,2246,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21760,n21444 (-) n21760,,,Directly Controlled,,7/6/2013,
2245,126,441,2245,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21759,n21444 (-) n21759,,,Directly Controlled,,7/6/2013,
2243,126,439,2243,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21757,n21444 (-) n21757,,,Directly Controlled,,7/6/2013,
2242,126,132,2242,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21450,n21444 (-) n21450,,,Directly Controlled,,7/6/2013,
2239,126,436,2239,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21754,n21444 (-) n21754,,,Directly Controlled,,7/6/2013,
2238,126,425,2238,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21743,n21444 (-) n21743,,,Directly Controlled,,7/6/2013,
2237,126,435,2237,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21753,n21444 (-) n21753,,,Directly Controlled,,7/6/2013,
2234,126,432,2234,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21750,n21444 (-) n21750,,,Directly Controlled,,7/6/2013,
2233,126,431,2233,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21749,n21444 (-) n21749,,,Directly Controlled,,7/6/2013,
2231,126,429,2231,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21747,n21444 (-) n21747,,,Directly Controlled,,7/6/2013,
2230,126,428,2230,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21746,n21444 (-) n21746,,,Directly Controlled,,7/6/2013,
2229,126,427,2229,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21745,n21444 (-) n21745,,,Directly Controlled,,7/6/2013,
2226,126,423,2226,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21741,n21444 (-) n21741,,,Directly Controlled,,7/6/2013,
2225,126,422,2225,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21740,n21444 (-) n21740,,,Directly Controlled,,7/6/2013,
2224,126,421,2224,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21739,n21444 (-) n21739,,,Directly Controlled,,7/6/2013,
2223,126,420,2223,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21738,n21444 (-) n21738,,,Directly Controlled,,7/6/2013,
2220,126,417,2220,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21735,n21444 (-) n21735,,,Directly Controlled,,7/6/2013,
2218,126,415,2218,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21733,n21444 (-) n21733,,,Directly Controlled,,7/6/2013,
2217,126,414,2217,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21732,n21444 (-) n21732,,,Directly Controlled,,7/6/2013,
2216,126,413,2216,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21731,n21444 (-) n21731,,,Directly Controlled,,7/6/2013,
2215,126,412,2215,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21730,n21444 (-) n21730,,,Directly Controlled,,7/6/2013,
2214,126,411,2214,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21729,n21444 (-) n21729,,,Directly Controlled,,7/6/2013,
2213,126,410,2213,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21728,n21444 (-) n21728,,,Directly Controlled,,7/6/2013,
2212,126,409,2212,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21727,n21444 (-) n21727,,,Directly Controlled,,7/6/2013,
2211,126,408,2211,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21726,n21444 (-) n21726,,,Directly Controlled,,7/6/2013,
2210,126,407,2210,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21725,n21444 (-) n21725,,,Directly Controlled,,7/6/2013,
2209,126,406,2209,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21724,n21444 (-) n21724,,,Directly Controlled,,7/6/2013,
2208,126,405,2208,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21723,n21444 (-) n21723,,,Directly Controlled,,7/6/2013,
2207,126,404,2207,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21722,n21444 (-) n21722,,,Directly Controlled,,7/6/2013,
2206,126,403,2206,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21721,n21444 (-) n21721,,,Directly Controlled,,7/6/2013,
2203,126,400,2203,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21718,n21444 (-) n21718,,,Directly Controlled,,7/6/2013,
2202,126,399,2202,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21717,n21444 (-) n21717,,,Directly Controlled,,7/6/2013,
2201,126,398,2201,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21716,n21444 (-) n21716,,,Directly Controlled,,7/6/2013,
2200,126,397,2200,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21715,n21444 (-) n21715,,,Directly Controlled,,7/6/2013,
2199,126,396,2199,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21714,n21444 (-) n21714,,,Directly Controlled,,7/6/2013,
2198,126,395,2198,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21713,n21444 (-) n21713,,,Directly Controlled,,7/6/2013,
2197,126,394,2197,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21712,n21444 (-) n21712,,,Directly Controlled,,7/6/2013,
2196,126,393,2196,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21711,n21444 (-) n21711,,,Directly Controlled,,7/6/2013,
2195,126,392,2195,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21710,n21444 (-) n21710,,,Directly Controlled,,7/6/2013,
2194,126,388,2194,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21706,n21444 (-) n21706,,,Directly Controlled,,7/6/2013,
2193,126,391,2193,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21709,n21444 (-) n21709,,,Directly Controlled,,7/6/2013,
2192,126,390,2192,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21708,n21444 (-) n21708,,,Directly Controlled,,7/6/2013,
2191,126,389,2191,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21707,n21444 (-) n21707,,,Directly Controlled,,7/6/2013,
2188,126,384,2188,https://docs.google.com/file/d/0B5ORBm2amqZSY2NvOFQwbTZvemM,-,High confidence,-,n21444 (-) n21702,n21444 (-) n21702,,,Directly Controlled,,7/6/2013,
