Year,Division,District,CrimeType,CrimeCount,Population
2002,Sargodha,Bhakkar,Murder,36,1169000
2002,Sargodha,Bhakkar,Attempted Murder,57,1169000
2002,Sargodha,Bhakkar,Hurt,191,1169000
2002,Sargodha,Bhakkar,Rioting,0,1169000
2002,Sargodha,Bhakkar,Assault on Govt. Servants,14,1169000
2002,Sargodha,Bhakkar,Rape,23,1169000
2002,Sargodha,Bhakkar,Kidnapping/ Abduction,45,1169000
2002,Sargodha,Bhakkar,Dacoity,2,1169000
2002,Sargodha,Bhakkar,Robbery,17,1169000
2002,Sargodha,Bhakkar,Burglary,62,1169000
2002,Sargodha,Bhakkar,Motor Vehicles Theft,16,1169000
2002,Sargodha,Bhakkar,Cattle Theft,13,1169000
2002,Sargodha,Bhakkar,Ordinary Thefts,21,1169000
2002,Sargodha,Bhakkar,Misc.,1108,1169000
2002,Sargodha,Khushab,All Reported,1628,981000
2002,Sargodha,Khushab,Murder,44,981000
2002,Sargodha,Khushab,Attempted Murder,41,981000
2002,Sargodha,Khushab,Hurt,253,981000
2002,Sargodha,Khushab,Rioting,9,981000
2002,Sargodha,Khushab,Assault on Govt. Servants,12,981000
2002,Sargodha,Khushab,Rape,10,981000
2002,Sargodha,Khushab,Kidnapping/ Abduction,37,981000
2002,Sargodha,Khushab,Dacoity,3,981000
2002,Sargodha,Khushab,Robbery,29,981000
2002,Sargodha,Khushab,Burglary,47,981000
2002,Sargodha,Khushab,Motor Vehicles Theft,19,981000
2002,Sargodha,Khushab,Cattle Theft,20,981000
2002,Sargodha,Khushab,Ordinary Thefts,6,981000
2002,Sargodha,Khushab,Misc.,1098,981000
2002,Sargodha,Mianwali,All Reported,3569,1158000
2002,Sargodha,Mianwali,Murder,65,1158000
2002,Sargodha,Mianwali,Attempted Murder,150,1158000
2002,Sargodha,Mianwali,Hurt,399,1158000
2002,Sargodha,Mianwali,Rioting,1,1158000
2002,Sargodha,Mianwali,Assault on Govt. Servants,17,1158000
2002,Sargodha,Mianwali,Rape,9,1158000
2002,Sargodha,Mianwali,Kidnapping/ Abduction,42,1158000
2002,Sargodha,Mianwali,Dacoity,0,1158000
2002,Sargodha,Mianwali,Robbery,27,1158000
2002,Sargodha,Mianwali,Burglary,71,1158000
2002,Sargodha,Mianwali,Motor Vehicles Theft,20,1158000
2002,Sargodha,Mianwali,Cattle Theft,19,1158000
2002,Sargodha,Mianwali,Ordinary Thefts,7,1158000
2002,Sargodha,Mianwali,Misc.,2742,1158000
2004,Bahawalpur,Bahawalpur,All Reported,2238,2859000
2004,Bahawalpur,Bahawalpur,Murder,95,2859000
2004,Bahawalpur,Bahawalpur,Attempted Murder,237,2859000
2004,Bahawalpur,Bahawalpur,Hurt,729,2859000
2004,Bahawalpur,Bahawalpur,Rioting,10,2859000
2004,Bahawalpur,Bahawalpur,Assault on Govt. Servants,336,2859000
2004,Bahawalpur,Bahawalpur,Rape,67,2859000
2004,Bahawalpur,Bahawalpur,Kidnapping/ Abduction,354,2859000
2004,Bahawalpur,Bahawalpur,Dacoity,25,2859000
2004,Bahawalpur,Bahawalpur,Robbery,182,2859000
2004,Bahawalpur,Bahawalpur,Burglary,528,2859000
2004,Bahawalpur,Bahawalpur,Motor Vehicles Theft,108,2859000
2004,Bahawalpur,Bahawalpur,Cattle Theft,276,2859000
2004,Bahawalpur,Bahawalpur,Ordinary Thefts,597,2859000
2004,Bahawalpur,Bahawalpur,Misc.,1306,2859000
2004,Bahawalpur,Bahawalnagar,All Reported,6723,2339000
2004,Bahawalpur,Bahawalnagar,Murder,100,2339000
2004,Bahawalpur,Bahawalnagar,Attempted Murder,170,2339000
2004,Bahawalpur,Bahawalnagar,Hurt,706,2339000
2004,Bahawalpur,Bahawalnagar,Rioting,17,2339000
2004,Bahawalpur,Bahawalnagar,Assault on Govt. Servants,32,2339000
2004,Bahawalpur,Bahawalnagar,Rape,46,2339000
2004,Bahawalpur,Bahawalnagar,Kidnapping/ Abduction,224,2339000
2004,Bahawalpur,Bahawalnagar,Dacoity,46,2339000
2004,Bahawalpur,Bahawalnagar,Robbery,116,2339000
2004,Bahawalpur,Bahawalnagar,Burglary,264,2339000
2004,Bahawalpur,Bahawalnagar,Motor Vehicles Theft,51,2339000
2004,Bahawalpur,Bahawalnagar,Cattle Theft,282,2339000
2004,Bahawalpur,Bahawalnagar,Ordinary Thefts,488,2339000
2004,Bahawalpur,Bahawalnagar,Misc.,4181,2339000
2004,Bahawalpur,R.Y.Khan,All Reported,9065,3712000
2004,Bahawalpur,R.Y.Khan,Murder,158,3712000
2004,Bahawalpur,R.Y.Khan,Attempted Murder,181,3712000
2004,Bahawalpur,R.Y.Khan,Hurt,685,3712000
2004,Bahawalpur,R.Y.Khan,Rioting,27,3712000
2004,Bahawalpur,R.Y.Khan,Assault on Govt. Servants,39,3712000
2004,Bahawalpur,R.Y.Khan,Rape,100,3712000
2004,Bahawalpur,R.Y.Khan,Kidnapping/ Abduction,309,3712000
2004,Bahawalpur,R.Y.Khan,Dacoity,46,3712000
2004,Bahawalpur,R.Y.Khan,Robbery,4,3712000
2004,Bahawalpur,R.Y.Khan,Burglary,396,3712000
2004,Bahawalpur,R.Y.Khan,Motor Vehicles Theft,206,3712000
2004,Bahawalpur,R.Y.Khan,Cattle Theft,402,3712000
2004,Bahawalpur,R.Y.Khan,Ordinary Thefts,695,3712000
2004,Bahawalpur,R.Y.Khan,Misc.,5817,3712000
2004,Dera Ghazi Khan,D.G.Khan,All Reported,3046,1954000
2004,Dera Ghazi Khan,D.G.Khan,Murder,58,1954000
2004,Dera Ghazi Khan,D.G.Khan,Attempted Murder,74,1954000
2004,Dera Ghazi Khan,D.G.Khan,Hurt,520,1954000
2004,Dera Ghazi Khan,D.G.Khan,Rioting,3,1954000
2004,Dera Ghazi Khan,D.G.Khan,Assault on Govt. Servants,18,1954000
2004,Dera Ghazi Khan,D.G.Khan,Rape,33,1954000
2004,Dera Ghazi Khan,D.G.Khan,Kidnapping/ Abduction,74,1954000
2004,Dera Ghazi Khan,D.G.Khan,Dacoity,9,1954000
2004,Dera Ghazi Khan,D.G.Khan,Robbery,56,1954000
2004,Dera Ghazi Khan,D.G.Khan,Burglary,145,1954000
2004,Dera Ghazi Khan,D.G.Khan,Motor Vehicles Theft,74,1954000
2004,Dera Ghazi Khan,D.G.Khan,Cattle Theft,114,1954000
2004,Dera Ghazi Khan,D.G.Khan,Ordinary Thefts,332,1954000
2004,Dera Ghazi Khan,D.G.Khan,Misc.,1536,1954000
2004,Dera Ghazi Khan,Layyah,All Reported,2672,1319000
2004,Dera Ghazi Khan,Layyah,Murder,34,1319000
2004,Dera Ghazi Khan,Layyah,Attempted Murder,34,1319000
2004,Dera Ghazi Khan,Layyah,Hurt,299,1319000
2004,Dera Ghazi Khan,Layyah,Rioting,1,1319000
2004,Dera Ghazi Khan,Layyah,Assault on Govt. Servants,22,1319000
2004,Dera Ghazi Khan,Layyah,Rape,34,1319000
2004,Dera Ghazi Khan,Layyah,Kidnapping/ Abduction,94,1319000
2004,Dera Ghazi Khan,Layyah,Dacoity,9,1319000
2004,Dera Ghazi Khan,Layyah,Robbery,18,1319000
2004,Dera Ghazi Khan,Layyah,Burglary,50,1319000
2004,Dera Ghazi Khan,Layyah,Motor Vehicles Theft,25,1319000
2004,Dera Ghazi Khan,Layyah,Cattle Theft,59,1319000
2004,Dera Ghazi Khan,Layyah,Ordinary Thefts,335,1319000
2004,Dera Ghazi Khan,Layyah,Misc.,1658,1319000
2004,Dera Ghazi Khan,Muzaffargarh,All Reported,6087,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Murder,120,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Attempted Murder,144,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Hurt,810,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Rioting,2,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Assault on Govt. Servants,10,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Rape,122,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Kidnapping/ Abduction,253,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Dacoity,48,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Robbery,142,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Burglary,385,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Motor Vehicles Theft,84,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Cattle Theft,238,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Ordinary Thefts,732,3145000
2004,Dera Ghazi Khan,Muzaffargarh,Misc.,2997,3145000
2004,Dera Ghazi Khan,Rajanpur,All Reported,3297,1309000
2004,Dera Ghazi Khan,Rajanpur,Murder,102,1309000
2004,Dera Ghazi Khan,Rajanpur,Attempted Murder,139,1309000
2004,Dera Ghazi Khan,Rajanpur,Hurt,406,1309000
2004,Dera Ghazi Khan,Rajanpur,Rioting,10,1309000
2004,Dera Ghazi Khan,Rajanpur,Assault on Govt. Servants,24,1309000
2004,Dera Ghazi Khan,Rajanpur,Rape,23,1309000
2004,Dera Ghazi Khan,Rajanpur,Kidnapping/ Abduction,55,1309000
2004,Dera Ghazi Khan,Rajanpur,Dacoity,34,1309000
2004,Dera Ghazi Khan,Rajanpur,Robbery,61,1309000
2004,Dera Ghazi Khan,Rajanpur,Burglary,181,1309000
2004,Dera Ghazi Khan,Rajanpur,Motor Vehicles Theft,43,1309000
2004,Dera Ghazi Khan,Rajanpur,Cattle Theft,168,1309000
2004,Dera Ghazi Khan,Rajanpur,Ordinary Thefts,265,1309000
2004,Dera Ghazi Khan,Rajanpur,Misc.,1786,1309000
2004,Faisalabad,Faisalabad,All Reported,21100,6193000
2004,Faisalabad,Faisalabad,Murder,458,6193000
2004,Faisalabad,Faisalabad,Attempted Murder,492,6193000
2004,Faisalabad,Faisalabad,Hurt,1802,6193000
2004,Faisalabad,Faisalabad,Rioting,0,6193000
2004,Faisalabad,Faisalabad,Assault on Govt. Servants,109,6193000
2004,Faisalabad,Faisalabad,Rape,116,6193000
2004,Faisalabad,Faisalabad,Kidnapping/ Abduction,589,6193000
2004,Faisalabad,Faisalabad,Dacoity,108,6193000
2004,Faisalabad,Faisalabad,Robbery,542,6193000
2004,Faisalabad,Faisalabad,Burglary,568,6193000
2004,Faisalabad,Faisalabad,Motor Vehicles Theft,483,6193000
2004,Faisalabad,Faisalabad,Cattle Theft,1233,6193000
2004,Faisalabad,Faisalabad,Ordinary Thefts,1328,6193000
2004,Faisalabad,Faisalabad,Misc.,13272,6193000
2004,Faisalabad,Jhang,All Reported,9298,3174000
2004,Faisalabad,Jhang,Murder,177,3174000
2004,Faisalabad,Jhang,Attempted Murder,173,3174000
2004,Faisalabad,Jhang,Hurt,1003,3174000
2004,Faisalabad,Jhang,Rioting,0,3174000
2004,Faisalabad,Jhang,Assault on Govt. Servants,35,3174000
2004,Faisalabad,Jhang,Rape,76,3174000
2004,Faisalabad,Jhang,Kidnapping/ Abduction,359,3174000
2004,Faisalabad,Jhang,Dacoity,89,3174000
2004,Faisalabad,Jhang,Robbery,182,3174000
2004,Faisalabad,Jhang,Burglary,418,3174000
2004,Faisalabad,Jhang,Motor Vehicles Theft,85,3174000
2004,Faisalabad,Jhang,Cattle Theft,548,3174000
2004,Faisalabad,Jhang,Ordinary Thefts,744,3174000
2004,Faisalabad,Jhang,Misc.,5409,3174000
2004,Faisalabad,T.T.Singh,All Reported,3992,1813000
2004,Faisalabad,T.T.Singh,Murder,92,1813000
2004,Faisalabad,T.T.Singh,Attempted Murder,97,1813000
2004,Faisalabad,T.T.Singh,Hurt,370,1813000
2004,Faisalabad,T.T.Singh,Rioting,0,1813000
2004,Faisalabad,T.T.Singh,Assault on Govt. Servants,26,1813000
2004,Faisalabad,T.T.Singh,Rape,30,1813000
2004,Faisalabad,T.T.Singh,Kidnapping/ Abduction,107,1813000
2004,Faisalabad,T.T.Singh,Dacoity,27,1813000
2004,Faisalabad,T.T.Singh,Robbery,115,1813000
2004,Faisalabad,T.T.Singh,Burglary,102,1813000
2004,Faisalabad,T.T.Singh,Motor Vehicles Theft,41,1813000
2004,Faisalabad,T.T.Singh,Cattle Theft,108,1813000
2004,Faisalabad,T.T.Singh,Ordinary Thefts,341,1813000
2004,Faisalabad,T.T.Singh,Misc.,2536,1813000
2004,Gujranwala,Gujranwala,All Reported,14786,3948000
2004,Gujranwala,Gujranwala,Murder,309,3948000
2004,Gujranwala,Gujranwala,Attempted Murder,424,3948000
2004,Gujranwala,Gujranwala,Hurt,1328,3948000
2004,Gujranwala,Gujranwala,Rioting,0,3948000
2004,Gujranwala,Gujranwala,Assault on Govt. Servants,118,3948000
2004,Gujranwala,Gujranwala,Rape,63,3948000
2004,Gujranwala,Gujranwala,Kidnapping/ Abduction,258,3948000
2004,Gujranwala,Gujranwala,Dacoity,114,3948000
2004,Gujranwala,Gujranwala,Robbery,924,3948000
2004,Gujranwala,Gujranwala,Burglary,806,3948000
2004,Gujranwala,Gujranwala,Motor Vehicles Theft,371,3948000
2004,Gujranwala,Gujranwala,Cattle Theft,135,3948000
2004,Gujranwala,Gujranwala,Ordinary Thefts,675,3948000
2004,Gujranwala,Gujranwala,Misc.,9261,3948000
2004,Gujranwala,Gujrat,All Reported,7611,2302000
2004,Gujranwala,Gujrat,Murder,212,2302000
2004,Gujranwala,Gujrat,Attempted Murder,326,2302000
2004,Gujranwala,Gujrat,Hurt,621,2302000
2004,Gujranwala,Gujrat,Rioting,1,2302000
2004,Gujranwala,Gujrat,Assault on Govt. Servants,25,2302000
2004,Gujranwala,Gujrat,Rape,29,2302000
2004,Gujranwala,Gujrat,Kidnapping/ Abduction,202,2302000
2004,Gujranwala,Gujrat,Dacoity,33,2302000
2004,Gujranwala,Gujrat,Robbery,287,2302000
2004,Gujranwala,Gujrat,Burglary,207,2302000
2004,Gujranwala,Gujrat,Motor Vehicles Theft,188,2302000
2004,Gujranwala,Gujrat,Cattle Theft,71,2302000
2004,Gujranwala,Gujrat,Ordinary Thefts,305,2302000
2004,Gujranwala,Gujrat,Misc.,5104,2302000
2004,Gujranwala,Hafizabad,All Reported,4395,939000
2004,Gujranwala,Hafizabad,Murder,78,939000
2004,Gujranwala,Hafizabad,Attempted Murder,115,939000
2004,Gujranwala,Hafizabad,Hurt,543,939000
2004,Gujranwala,Hafizabad,Rioting,0,939000
2004,Gujranwala,Hafizabad,Assault on Govt. Servants,50,939000
2004,Gujranwala,Hafizabad,Rape,46,939000
2004,Gujranwala,Hafizabad,Kidnapping/ Abduction,160,939000
2004,Gujranwala,Hafizabad,Dacoity,55,939000
2004,Gujranwala,Hafizabad,Robbery,121,939000
2004,Gujranwala,Hafizabad,Burglary,393,939000
2004,Gujranwala,Hafizabad,Motor Vehicles Theft,0,939000
2004,Gujranwala,Hafizabad,Cattle Theft,101,939000
2004,Gujranwala,Hafizabad,Ordinary Thefts,231,939000
2004,Gujranwala,Hafizabad,Misc.,2502,939000
2004,Gujranwala,Mandi Baha-ud-Din,All Reported,5174,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Murder,98,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Attempted Murder,171,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Hurt,514,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Rioting,0,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Assault on Govt. Servants,52,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Rape,31,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Kidnapping/ Abduction,167,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Dacoity,17,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Robbery,109,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Burglary,293,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Motor Vehicles Theft,61,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Cattle Theft,175,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Ordinary Thefts,186,1281000
2004,Gujranwala,Mandi Baha-ud-Din,Misc.,3300,1281000
2004,Gujranwala,Narowal,All Reported,4219,1402000
2004,Gujranwala,Narowal,Murder,76,1402000
2004,Gujranwala,Narowal,Attempted Murder,110,1402000
2004,Gujranwala,Narowal,Hurt,434,1402000
2004,Gujranwala,Narowal,Rioting,0,1402000
2004,Gujranwala,Narowal,Assault on Govt. Servants,13,1402000
2004,Gujranwala,Narowal,Rape,20,1402000
2004,Gujranwala,Narowal,Kidnapping/ Abduction,1076,1402000
2004,Gujranwala,Narowal,Dacoity,21,1402000
2004,Gujranwala,Narowal,Robbery,136,1402000
2004,Gujranwala,Narowal,Burglary,170,1402000
2004,Gujranwala,Narowal,Motor Vehicles Theft,18,1402000
2004,Gujranwala,Narowal,Cattle Theft,50,1402000
2004,Gujranwala,Narowal,Ordinary Thefts,152,1402000
2004,Gujranwala,Narowal,Misc.,2912,1402000
2004,Gujranwala,Sialkot,All Reported,10439,3099000
2004,Gujranwala,Sialkot,Murder,232,3099000
2004,Gujranwala,Sialkot,Attempted Murder,438,3099000
2004,Gujranwala,Sialkot,Hurt,1100,3099000
2004,Gujranwala,Sialkot,Rioting,0,3099000
2004,Gujranwala,Sialkot,Assault on Govt. Servants,38,3099000
2004,Gujranwala,Sialkot,Rape,67,3099000
2004,Gujranwala,Sialkot,Kidnapping/ Abduction,240,3099000
2004,Gujranwala,Sialkot,Dacoity,73,3099000
2004,Gujranwala,Sialkot,Robbery,744,3099000
2004,Gujranwala,Sialkot,Burglary,535,3099000
2004,Gujranwala,Sialkot,Motor Vehicles Theft,331,3099000
2004,Gujranwala,Sialkot,Cattle Theft,121,3099000
2004,Gujranwala,Sialkot,Ordinary Thefts,514,3099000
2004,Gujranwala,Sialkot,Misc.,6006,3099000
2004,Lahore,Lahore,All Reported,52387,7573000
2004,Lahore,Lahore,Murder,564,7573000
2004,Lahore,Lahore,Attempted Murder,929,7573000
2004,Lahore,Lahore,Hurt,1421,7573000
2004,Lahore,Lahore,Rioting,2,7573000
2004,Lahore,Lahore,Assault on Govt. Servants,41,7573000
2004,Lahore,Lahore,Rape,48,7573000
2004,Lahore,Lahore,Kidnapping/ Abduction,949,7573000
2004,Lahore,Lahore,Dacoity,109,7573000
2004,Lahore,Lahore,Robbery,1745,7573000
2004,Lahore,Lahore,Burglary,1020,7573000
2004,Lahore,Lahore,Motor Vehicles Theft,3398,7573000
2004,Lahore,Lahore,Cattle Theft,157,7573000
2004,Lahore,Lahore,Ordinary Thefts,3316,7573000
2004,Lahore,Lahore,Misc.,38688,7573000
2004,Lahore,Kasur,All Reported,8612,2727000
2004,Lahore,Kasur,Murder,219,2727000
2004,Lahore,Kasur,Attempted Murder,310,2727000
2004,Lahore,Kasur,Hurt,780,2727000
2004,Lahore,Kasur,Rioting,0,2727000
2004,Lahore,Kasur,Assault on Govt. Servants,20,2727000
2004,Lahore,Kasur,Rape,50,2727000
2004,Lahore,Kasur,Kidnapping/ Abduction,285,2727000
2004,Lahore,Kasur,Dacoity,62,2727000
2004,Lahore,Kasur,Robbery,157,2727000
2004,Lahore,Kasur,Burglary,137,2727000
2004,Lahore,Kasur,Motor Vehicles Theft,54,2727000
2004,Lahore,Kasur,Cattle Theft,142,2727000
2004,Lahore,Kasur,Ordinary Thefts,589,2727000
2004,Lahore,Kasur,Misc.,5807,2727000
2004,Lahore,Okara,All Reported,7904,2535000
2004,Lahore,Okara,Murder,172,2535000
2004,Lahore,Okara,Attempted Murder,237,2535000
2004,Lahore,Okara,Hurt,858,2535000
2004,Lahore,Okara,Rioting,3,2535000
2004,Lahore,Okara,Assault on Govt. Servants,27,2535000
2004,Lahore,Okara,Rape,102,2535000
2004,Lahore,Okara,Kidnapping/ Abduction,364,2535000
2004,Lahore,Okara,Dacoity,112,2535000
2004,Lahore,Okara,Robbery,226,2535000
2004,Lahore,Okara,Burglary,177,2535000
2004,Lahore,Okara,Motor Vehicles Theft,112,2535000
2004,Lahore,Okara,Cattle Theft,445,2535000
2004,Lahore,Okara,Ordinary Thefts,714,2535000
2004,Lahore,Okara,Misc.,4355,2535000
2004,Lahore,Sheikhupura,All Reported,12454,2359000
2004,Lahore,Sheikhupura,Murder,411,2359000
2004,Lahore,Sheikhupura,Attempted Murder,392,2359000
2004,Lahore,Sheikhupura,Hurt,1450,2359000
2004,Lahore,Sheikhupura,Rioting,0,2359000
2004,Lahore,Sheikhupura,Assault on Govt. Servants,61,2359000
2004,Lahore,Sheikhupura,Rape,93,2359000
2004,Lahore,Sheikhupura,Kidnapping/ Abduction,399,2359000
2004,Lahore,Sheikhupura,Dacoity,153,2359000
2004,Lahore,Sheikhupura,Robbery,367,2359000
2004,Lahore,Sheikhupura,Burglary,222,2359000
2004,Lahore,Sheikhupura,Motor Vehicles Theft,128,2359000
2004,Lahore,Sheikhupura,Cattle Theft,315,2359000
2004,Lahore,Sheikhupura,Ordinary Thefts,1036,2359000
2004,Lahore,Sheikhupura,Misc.,7427,2359000
2004,Multan,Multan,All Reported,9001,3596000
2004,Multan,Multan,Murder,120,3596000
2004,Multan,Multan,Attempted Murder,145,3596000
2004,Multan,Multan,Hurt,955,3596000
2004,Multan,Multan,Rioting,0,3596000
2004,Multan,Multan,Assault on Govt. Servants,47,3596000
2004,Multan,Multan,Rape,54,3596000
2004,Multan,Multan,Kidnapping/ Abduction,317,3596000
2004,Multan,Multan,Dacoity,61,3596000
2004,Multan,Multan,Robbery,467,3596000
2004,Multan,Multan,Burglary,795,3596000
2004,Multan,Multan,Motor Vehicles Theft,426,3596000
2004,Multan,Multan,Cattle Theft,152,3596000
2004,Multan,Multan,Ordinary Thefts,781,3596000
2004,Multan,Multan,Misc.,4681,3596000
2004,Multan,Khanewal,All Reported,6052,2352000
2004,Multan,Khanewal,Murder,118,2352000
2004,Multan,Khanewal,Attempted Murder,135,2352000
2004,Multan,Khanewal,Hurt,634,2352000
2004,Multan,Khanewal,Rioting,1,2352000
2004,Multan,Khanewal,Assault on Govt. Servants,25,2352000
2004,Multan,Khanewal,Rape,51,2352000
2004,Multan,Khanewal,Kidnapping/ Abduction,185,2352000
2004,Multan,Khanewal,Dacoity,62,2352000
2004,Multan,Khanewal,Robbery,201,2352000
2004,Multan,Khanewal,Burglary,261,2352000
2004,Multan,Khanewal,Motor Vehicles Theft,76,2352000
2004,Multan,Khanewal,Cattle Theft,245,2352000
2004,Multan,Khanewal,Ordinary Thefts,548,2352000
2004,Multan,Khanewal,Misc.,3510,2352000
2004,Multan,Lodhran,All Reported,3760,1353000
2004,Multan,Lodhran,Murder,34,1353000
2004,Multan,Lodhran,Attempted Murder,69,1353000
2004,Multan,Lodhran,Hurt,408,1353000
2004,Multan,Lodhran,Rioting,0,1353000
2004,Multan,Lodhran,Assault on Govt. Servants,25,1353000
2004,Multan,Lodhran,Rape,36,1353000
2004,Multan,Lodhran,Kidnapping/ Abduction,131,1353000
2004,Multan,Lodhran,Dacoity,12,1353000
2004,Multan,Lodhran,Robbery,69,1353000
2004,Multan,Lodhran,Burglary,122,1353000
2004,Multan,Lodhran,Motor Vehicles Theft,38,1353000
2004,Multan,Lodhran,Cattle Theft,75,1353000
2004,Multan,Lodhran,Ordinary Thefts,249,1353000
2004,Multan,Lodhran,Misc.,2492,1353000
2004,Multan,Vehari,All Reported,6080,2408000
2004,Multan,Vehari,Murder,91,2408000
2004,Multan,Vehari,Attempted Murder,118,2408000
2004,Multan,Vehari,Hurt,767,2408000
2004,Multan,Vehari,Rioting,1,2408000
2004,Multan,Vehari,Assault on Govt. Servants,48,2408000
2004,Multan,Vehari,Rape,44,2408000
2004,Multan,Vehari,Kidnapping/ Abduction,254,2408000
2004,Multan,Vehari,Dacoity,41,2408000
2004,Multan,Vehari,Robbery,143,2408000
2004,Multan,Vehari,Burglary,243,2408000
2004,Multan,Vehari,Motor Vehicles Theft,68,2408000
2004,Multan,Vehari,Cattle Theft,198,2408000
2004,Multan,Vehari,Ordinary Thefts,415,2408000
2004,Multan,Vehari,Misc.,3649,2408000
2004,Multan,Sahiwal,All Reported,7113,2064000
2004,Multan,Sahiwal,Murder,126,2064000
2004,Multan,Sahiwal,Attempted Murder,159,2064000
2004,Multan,Sahiwal,Hurt,797,2064000
2004,Multan,Sahiwal,Rioting,0,2064000
2004,Multan,Sahiwal,Assault on Govt. Servants,20,2064000
2004,Multan,Sahiwal,Rape,50,2064000
2004,Multan,Sahiwal,Kidnapping/ Abduction,267,2064000
2004,Multan,Sahiwal,Dacoity,78,2064000
2004,Multan,Sahiwal,Robbery,229,2064000
2004,Multan,Sahiwal,Burglary,300,2064000
2004,Multan,Sahiwal,Motor Vehicles Theft,100,2064000
2004,Multan,Sahiwal,Cattle Theft,420,2064000
2004,Multan,Sahiwal,Ordinary Thefts,584,2064000
2004,Multan,Sahiwal,Misc.,3983,2064000
2004,Multan,Pakpattan,All Reported,4548,1468000
2004,Multan,Pakpattan,Murder,76,1468000
2004,Multan,Pakpattan,Attempted Murder,114,1468000
2004,Multan,Pakpattan,Hurt,576,1468000
2004,Multan,Pakpattan,Rioting,1,1468000
2004,Multan,Pakpattan,Assault on Govt. Servants,16,1468000
2004,Multan,Pakpattan,Rape,100,1468000
2004,Multan,Pakpattan,Kidnapping/ Abduction,145,1468000
2004,Multan,Pakpattan,Dacoity,23,1468000
2004,Multan,Pakpattan,Robbery,89,1468000
2004,Multan,Pakpattan,Burglary,195,1468000
2004,Multan,Pakpattan,Motor Vehicles Theft,44,1468000
2004,Multan,Pakpattan,Cattle Theft,174,1468000
2004,Multan,Pakpattan,Ordinary Thefts,384,1468000
2004,Multan,Pakpattan,Misc.,2611,1468000
2004,Rawalpindi,Rawalpindi,All Reported,12294,3886000
2004,Rawalpindi,Rawalpindi,Murder,199,3886000
2004,Rawalpindi,Rawalpindi,Attempted Murder,344,3886000
2004,Rawalpindi,Rawalpindi,Hurt,953,3886000
2004,Rawalpindi,Rawalpindi,Rioting,60,3886000
2004,Rawalpindi,Rawalpindi,Assault on Govt. Servants,54,3886000
2004,Rawalpindi,Rawalpindi,Rape,24,3886000
2004,Rawalpindi,Rawalpindi,Kidnapping/ Abduction,212,3886000
2004,Rawalpindi,Rawalpindi,Dacoity,57,3886000
2004,Rawalpindi,Rawalpindi,Robbery,284,3886000
2004,Rawalpindi,Rawalpindi,Burglary,477,3886000
2004,Rawalpindi,Rawalpindi,Motor Vehicles Theft,917,3886000
2004,Rawalpindi,Rawalpindi,Cattle Theft,34,3886000
2004,Rawalpindi,Rawalpindi,Ordinary Thefts,520,3886000
2004,Rawalpindi,Rawalpindi,Misc.,8159,3886000
2004,Rawalpindi,Attock,All Reported,2560,1433000
2004,Rawalpindi,Attock,Murder,79,1433000
2004,Rawalpindi,Attock,Attempted Murder,93,1433000
2004,Rawalpindi,Attock,Hurt,345,1433000
2004,Rawalpindi,Attock,Rioting,1,1433000
2004,Rawalpindi,Attock,Assault on Govt. Servants,22,1433000
2004,Rawalpindi,Attock,Rape,33,1433000
2004,Rawalpindi,Attock,Kidnapping/ Abduction,24,1433000
2004,Rawalpindi,Attock,Dacoity,14,1433000
2004,Rawalpindi,Attock,Robbery,31,1433000
2004,Rawalpindi,Attock,Burglary,92,1433000
2004,Rawalpindi,Attock,Motor Vehicles Theft,30,1433000
2004,Rawalpindi,Attock,Cattle Theft,15,1433000
2004,Rawalpindi,Attock,Ordinary Thefts,94,1433000
2004,Rawalpindi,Attock,Misc.,1687,1433000
2004,Rawalpindi,Chakwal,All Reported,2011,1203000
2004,Rawalpindi,Chakwal,Murder,41,1203000
2004,Rawalpindi,Chakwal,Attempted Murder,67,1203000
