date,hour,day,weekend,week,month,quarter,value
2020-01-25T17:00Z,9,Saturday,Weekend,4,January,Q1: Jan - Mar,26486
2020-01-25T16:00Z,8,Saturday,Weekend,4,January,Q1: Jan - Mar,26566
2020-01-25T15:00Z,7,Saturday,Weekend,4,January,Q1: Jan - Mar,25911
2020-01-25T14:00Z,6,Saturday,Weekend,4,January,Q1: Jan - Mar,24439
2020-01-25T13:00Z,5,Saturday,Weekend,4,January,Q1: Jan - Mar,23441
2020-01-25T12:00Z,4,Saturday,Weekend,4,January,Q1: Jan - Mar,23258
2020-01-25T11:00Z,3,Saturday,Weekend,4,January,Q1: Jan - Mar,23557
2020-01-25T10:00Z,2,Saturday,Weekend,4,January,Q1: Jan - Mar,24382
2020-01-25T09:00Z,1,Saturday,Weekend,4,January,Q1: Jan - Mar,25360
2020-01-25T08:00Z,0,Saturday,Weekend,4,January,Q1: Jan - Mar,26810
2020-01-25T07:00Z,23,Friday,Weekday,4,January,Q1: Jan - Mar,28506
2020-01-25T06:00Z,22,Friday,Weekday,4,January,Q1: Jan - Mar,30085
2020-01-25T05:00Z,21,Friday,Weekday,4,January,Q1: Jan - Mar,31166
2020-01-25T04:00Z,20,Friday,Weekday,4,January,Q1: Jan - Mar,32055
2020-01-25T03:00Z,19,Friday,Weekday,4,January,Q1: Jan - Mar,32943
2020-01-25T02:00Z,18,Friday,Weekday,4,January,Q1: Jan - Mar,32516
2020-01-25T01:00Z,17,Friday,Weekday,4,January,Q1: Jan - Mar,30009
2020-01-25,16,Friday,Weekday,4,January,Q1: Jan - Mar,28619
2020-01-24T23:00Z,15,Friday,Weekday,4,January,Q1: Jan - Mar,28050
2020-01-24T22:00Z,14,Friday,Weekday,4,January,Q1: Jan - Mar,27771
2020-01-24T21:00Z,13,Friday,Weekday,4,January,Q1: Jan - Mar,27774
2020-01-24T20:00Z,12,Friday,Weekday,4,January,Q1: Jan - Mar,28255
2020-01-24T19:00Z,11,Friday,Weekday,4,January,Q1: Jan - Mar,28846
2020-01-24T18:00Z,10,Friday,Weekday,4,January,Q1: Jan - Mar,29645
2020-01-24T17:00Z,9,Friday,Weekday,4,January,Q1: Jan - Mar,30685
2020-01-24T16:00Z,8,Friday,Weekday,4,January,Q1: Jan - Mar,31293
2020-01-24T15:00Z,7,Friday,Weekday,4,January,Q1: Jan - Mar,29716
2020-01-24T14:00Z,6,Friday,Weekday,4,January,Q1: Jan - Mar,26874
2020-01-24T13:00Z,5,Friday,Weekday,4,January,Q1: Jan - Mar,24867
2020-01-24T12:00Z,4,Friday,Weekday,4,January,Q1: Jan - Mar,24162
2020-01-24T11:00Z,3,Friday,Weekday,4,January,Q1: Jan - Mar,24332
2020-01-24T10:00Z,2,Friday,Weekday,4,January,Q1: Jan - Mar,24847
2020-01-24T09:00Z,1,Friday,Weekday,4,January,Q1: Jan - Mar,25499
2020-01-24T08:00Z,0,Friday,Weekday,4,January,Q1: Jan - Mar,26804
2020-01-24T07:00Z,23,Thursday,Weekday,4,January,Q1: Jan - Mar,28874
2020-01-24T06:00Z,22,Thursday,Weekday,4,January,Q1: Jan - Mar,30907
2020-01-24T05:00Z,21,Thursday,Weekday,4,January,Q1: Jan - Mar,32362
2020-01-24T04:00Z,20,Thursday,Weekday,4,January,Q1: Jan - Mar,33290
2020-01-24T03:00Z,19,Thursday,Weekday,4,January,Q1: Jan - Mar,33875
2020-01-24T02:00Z,18,Thursday,Weekday,4,January,Q1: Jan - Mar,33214
2020-01-24T01:00Z,17,Thursday,Weekday,4,January,Q1: Jan - Mar,30888
2020-01-24,16,Thursday,Weekday,4,January,Q1: Jan - Mar,29262
2020-01-23T23:00Z,15,Thursday,Weekday,4,January,Q1: Jan - Mar,28983
2020-01-23T22:00Z,14,Thursday,Weekday,4,January,Q1: Jan - Mar,28984
2020-01-23T21:00Z,13,Thursday,Weekday,4,January,Q1: Jan - Mar,28465
2020-01-23T20:00Z,12,Thursday,Weekday,4,January,Q1: Jan - Mar,28705
2020-01-23T19:00Z,11,Thursday,Weekday,4,January,Q1: Jan - Mar,29097
2020-01-23T18:00Z,10,Thursday,Weekday,4,January,Q1: Jan - Mar,30010
2020-01-23T17:00Z,9,Thursday,Weekday,4,January,Q1: Jan - Mar,31061
2020-01-23T16:00Z,8,Thursday,Weekday,4,January,Q1: Jan - Mar,31908
2020-01-23T15:00Z,7,Thursday,Weekday,4,January,Q1: Jan - Mar,30460
2020-01-23T14:00Z,6,Thursday,Weekday,4,January,Q1: Jan - Mar,27426
2020-01-23T13:00Z,5,Thursday,Weekday,4,January,Q1: Jan - Mar,25484
2020-01-23T12:00Z,4,Thursday,Weekday,4,January,Q1: Jan - Mar,24758
2020-01-23T11:00Z,3,Thursday,Weekday,4,January,Q1: Jan - Mar,24772
2020-01-23T10:00Z,2,Thursday,Weekday,4,January,Q1: Jan - Mar,25317
2020-01-23T09:00Z,1,Thursday,Weekday,4,January,Q1: Jan - Mar,26093
2020-01-23T08:00Z,0,Thursday,Weekday,4,January,Q1: Jan - Mar,27274
2020-01-23T07:00Z,23,Wednesday,Weekday,4,January,Q1: Jan - Mar,29078
2020-01-23T06:00Z,22,Wednesday,Weekday,4,January,Q1: Jan - Mar,31186
2020-01-23T05:00Z,21,Wednesday,Weekday,4,January,Q1: Jan - Mar,32598
2020-01-23T04:00Z,20,Wednesday,Weekday,4,January,Q1: Jan - Mar,33390
2020-01-23T03:00Z,19,Wednesday,Weekday,4,January,Q1: Jan - Mar,33884
2020-01-23T02:00Z,18,Wednesday,Weekday,4,January,Q1: Jan - Mar,33032
2020-01-23T01:00Z,17,Wednesday,Weekday,4,January,Q1: Jan - Mar,30186
2020-01-23,16,Wednesday,Weekday,4,January,Q1: Jan - Mar,28853
2020-01-22T23:00Z,15,Wednesday,Weekday,4,January,Q1: Jan - Mar,28156
2020-01-22T22:00Z,14,Wednesday,Weekday,4,January,Q1: Jan - Mar,27965
2020-01-22T21:00Z,13,Wednesday,Weekday,4,January,Q1: Jan - Mar,27968
2020-01-22T20:00Z,12,Wednesday,Weekday,4,January,Q1: Jan - Mar,28415
2020-01-22T19:00Z,11,Wednesday,Weekday,4,January,Q1: Jan - Mar,29101
2020-01-22T18:00Z,10,Wednesday,Weekday,4,January,Q1: Jan - Mar,30024
2020-01-22T17:00Z,9,Wednesday,Weekday,4,January,Q1: Jan - Mar,30948
2020-01-22T16:00Z,8,Wednesday,Weekday,4,January,Q1: Jan - Mar,31503
2020-01-22T15:00Z,7,Wednesday,Weekday,4,January,Q1: Jan - Mar,29994
2020-01-22T14:00Z,6,Wednesday,Weekday,4,January,Q1: Jan - Mar,26882
2020-01-22T13:00Z,5,Wednesday,Weekday,4,January,Q1: Jan - Mar,24994
2020-01-22T12:00Z,4,Wednesday,Weekday,4,January,Q1: Jan - Mar,24250
2020-01-22T11:00Z,3,Wednesday,Weekday,4,January,Q1: Jan - Mar,24410
2020-01-22T10:00Z,2,Wednesday,Weekday,4,January,Q1: Jan - Mar,25040
2020-01-22T09:00Z,1,Wednesday,Weekday,4,January,Q1: Jan - Mar,26125
2020-01-22T08:00Z,0,Wednesday,Weekday,4,January,Q1: Jan - Mar,27426
2020-01-22T07:00Z,23,Tuesday,Weekday,4,January,Q1: Jan - Mar,29460
2020-01-22T06:00Z,22,Tuesday,Weekday,4,January,Q1: Jan - Mar,31755
2020-01-22T05:00Z,21,Tuesday,Weekday,4,January,Q1: Jan - Mar,33134
2020-01-22T04:00Z,20,Tuesday,Weekday,4,January,Q1: Jan - Mar,34193
2020-01-22T03:00Z,19,Tuesday,Weekday,4,January,Q1: Jan - Mar,34763
2020-01-22T02:00Z,18,Tuesday,Weekday,4,January,Q1: Jan - Mar,34211
2020-01-22T01:00Z,17,Tuesday,Weekday,4,January,Q1: Jan - Mar,31790
2020-01-22,16,Tuesday,Weekday,4,January,Q1: Jan - Mar,30363
2020-01-21T23:00Z,15,Tuesday,Weekday,4,January,Q1: Jan - Mar,29976
2020-01-21T22:00Z,14,Tuesday,Weekday,4,January,Q1: Jan - Mar,30077
2020-01-21T21:00Z,13,Tuesday,Weekday,4,January,Q1: Jan - Mar,30021
2020-01-21T20:00Z,12,Tuesday,Weekday,4,January,Q1: Jan - Mar,29950
2020-01-21T19:00Z,11,Tuesday,Weekday,4,January,Q1: Jan - Mar,30325
2020-01-21T18:00Z,10,Tuesday,Weekday,4,January,Q1: Jan - Mar,30948
2020-01-21T17:00Z,9,Tuesday,Weekday,4,January,Q1: Jan - Mar,31459
2020-01-21T16:00Z,8,Tuesday,Weekday,4,January,Q1: Jan - Mar,31762
2020-01-21T15:00Z,7,Tuesday,Weekday,4,January,Q1: Jan - Mar,30022
2020-01-21T14:00Z,6,Tuesday,Weekday,4,January,Q1: Jan - Mar,26767
2020-01-21T13:00Z,5,Tuesday,Weekday,4,January,Q1: Jan - Mar,24800
2020-01-21T12:00Z,4,Tuesday,Weekday,4,January,Q1: Jan - Mar,24104
2020-01-21T11:00Z,3,Tuesday,Weekday,4,January,Q1: Jan - Mar,24149
2020-01-21T10:00Z,2,Tuesday,Weekday,4,January,Q1: Jan - Mar,24700
2020-01-21T09:00Z,1,Tuesday,Weekday,4,January,Q1: Jan - Mar,25671
2020-01-21T08:00Z,0,Tuesday,Weekday,4,January,Q1: Jan - Mar,27130
2020-01-21T07:00Z,23,Monday,Weekday,4,January,Q1: Jan - Mar,29229
2020-01-21T06:00Z,22,Monday,Weekday,4,January,Q1: Jan - Mar,31456
2020-01-21T05:00Z,21,Monday,Weekday,4,January,Q1: Jan - Mar,33114
2020-01-21T04:00Z,20,Monday,Weekday,4,January,Q1: Jan - Mar,34161
2020-01-21T03:00Z,19,Monday,Weekday,4,January,Q1: Jan - Mar,34811
2020-01-21T02:00Z,18,Monday,Weekday,4,January,Q1: Jan - Mar,34412
2020-01-21T01:00Z,17,Monday,Weekday,4,January,Q1: Jan - Mar,32109
2020-01-21,16,Monday,Weekday,4,January,Q1: Jan - Mar,31326
2020-01-20T23:00Z,15,Monday,Weekday,4,January,Q1: Jan - Mar,30910
2020-01-20T22:00Z,14,Monday,Weekday,4,January,Q1: Jan - Mar,30624
2020-01-20T21:00Z,13,Monday,Weekday,4,January,Q1: Jan - Mar,31014
2020-01-20T20:00Z,12,Monday,Weekday,4,January,Q1: Jan - Mar,31414
2020-01-20T19:00Z,11,Monday,Weekday,4,January,Q1: Jan - Mar,31743
2020-01-20T18:00Z,10,Monday,Weekday,4,January,Q1: Jan - Mar,31552
2020-01-20T17:00Z,9,Monday,Weekday,4,January,Q1: Jan - Mar,31036
2020-01-20T16:00Z,8,Monday,Weekday,4,January,Q1: Jan - Mar,29809
2020-01-20T15:00Z,7,Monday,Weekday,4,January,Q1: Jan - Mar,28199
2020-01-20T14:00Z,6,Monday,Weekday,4,January,Q1: Jan - Mar,25791
2020-01-20T13:00Z,5,Monday,Weekday,4,January,Q1: Jan - Mar,24225
2020-01-20T12:00Z,4,Monday,Weekday,4,January,Q1: Jan - Mar,23572
2020-01-20T11:00Z,3,Monday,Weekday,4,January,Q1: Jan - Mar,23615
2020-01-20T10:00Z,2,Monday,Weekday,4,January,Q1: Jan - Mar,24080
2020-01-20T09:00Z,1,Monday,Weekday,4,January,Q1: Jan - Mar,24885
2020-01-20T08:00Z,0,Monday,Weekday,4,January,Q1: Jan - Mar,26115
2020-01-20T07:00Z,23,Sunday,Weekend,3,January,Q1: Jan - Mar,27817
2020-01-20T06:00Z,22,Sunday,Weekend,3,January,Q1: Jan - Mar,29594
2020-01-20T05:00Z,21,Sunday,Weekend,3,January,Q1: Jan - Mar,30725
2020-01-20T04:00Z,20,Sunday,Weekend,3,January,Q1: Jan - Mar,31426
2020-01-20T03:00Z,19,Sunday,Weekend,3,January,Q1: Jan - Mar,31710
2020-01-20T02:00Z,18,Sunday,Weekend,3,January,Q1: Jan - Mar,31306
2020-01-20T01:00Z,17,Sunday,Weekend,3,January,Q1: Jan - Mar,28892
2020-01-20,16,Sunday,Weekend,3,January,Q1: Jan - Mar,27461
2020-01-19T23:00Z,15,Sunday,Weekend,3,January,Q1: Jan - Mar,26629
2020-01-19T22:00Z,14,Sunday,Weekend,3,January,Q1: Jan - Mar,25948
2020-01-19T21:00Z,13,Sunday,Weekend,3,January,Q1: Jan - Mar,25319
2020-01-19T20:00Z,12,Sunday,Weekend,3,January,Q1: Jan - Mar,25720
2020-01-19T19:00Z,11,Sunday,Weekend,3,January,Q1: Jan - Mar,26029
2020-01-19T18:00Z,10,Sunday,Weekend,3,January,Q1: Jan - Mar,26446
2020-01-19T17:00Z,9,Sunday,Weekend,3,January,Q1: Jan - Mar,26515
2020-01-19T16:00Z,8,Sunday,Weekend,3,January,Q1: Jan - Mar,26274
2020-01-19T15:00Z,7,Sunday,Weekend,3,January,Q1: Jan - Mar,25761
2020-01-19T14:00Z,6,Sunday,Weekend,3,January,Q1: Jan - Mar,24814
2020-01-19T13:00Z,5,Sunday,Weekend,3,January,Q1: Jan - Mar,24346
2020-01-19T12:00Z,4,Sunday,Weekend,3,January,Q1: Jan - Mar,24203
2020-01-19T11:00Z,3,Sunday,Weekend,3,January,Q1: Jan - Mar,24460
2020-01-19T10:00Z,2,Sunday,Weekend,3,January,Q1: Jan - Mar,25055
2020-01-19T09:00Z,1,Sunday,Weekend,3,January,Q1: Jan - Mar,25935
2020-01-19T08:00Z,0,Sunday,Weekend,3,January,Q1: Jan - Mar,27097
2020-01-19T07:00Z,23,Saturday,Weekend,3,January,Q1: Jan - Mar,28700
2020-01-19T06:00Z,22,Saturday,Weekend,3,January,Q1: Jan - Mar,29940
2020-01-19T05:00Z,21,Saturday,Weekend,3,January,Q1: Jan - Mar,30783
2020-01-19T04:00Z,20,Saturday,Weekend,3,January,Q1: Jan - Mar,31395
2020-01-19T03:00Z,19,Saturday,Weekend,3,January,Q1: Jan - Mar,31817
2020-01-19T02:00Z,18,Saturday,Weekend,3,January,Q1: Jan - Mar,31154
2020-01-19T01:00Z,17,Saturday,Weekend,3,January,Q1: Jan - Mar,28166
2020-01-19,16,Saturday,Weekend,3,January,Q1: Jan - Mar,26272
2020-01-18T23:00Z,15,Saturday,Weekend,3,January,Q1: Jan - Mar,25229
2020-01-18T22:00Z,14,Saturday,Weekend,3,January,Q1: Jan - Mar,25098
2020-01-18T21:00Z,13,Saturday,Weekend,3,January,Q1: Jan - Mar,25446
2020-01-18T20:00Z,12,Saturday,Weekend,3,January,Q1: Jan - Mar,26015
2020-01-18T19:00Z,11,Saturday,Weekend,3,January,Q1: Jan - Mar,26745
2020-01-18T18:00Z,10,Saturday,Weekend,3,January,Q1: Jan - Mar,27594
2020-01-18T17:00Z,9,Saturday,Weekend,3,January,Q1: Jan - Mar,28246
2020-01-18T16:00Z,8,Saturday,Weekend,3,January,Q1: Jan - Mar,28409
2020-01-18T15:00Z,7,Saturday,Weekend,3,January,Q1: Jan - Mar,27526
2020-01-18T14:00Z,6,Saturday,Weekend,3,January,Q1: Jan - Mar,26080
2020-01-18T13:00Z,5,Saturday,Weekend,3,January,Q1: Jan - Mar,25152
2020-01-18T12:00Z,4,Saturday,Weekend,3,January,Q1: Jan - Mar,24890
2020-01-18T11:00Z,3,Saturday,Weekend,3,January,Q1: Jan - Mar,25210
2020-01-18T10:00Z,2,Saturday,Weekend,3,January,Q1: Jan - Mar,25861
2020-01-18T09:00Z,1,Saturday,Weekend,3,January,Q1: Jan - Mar,26851
2020-01-18T08:00Z,0,Saturday,Weekend,3,January,Q1: Jan - Mar,28307
2020-01-18T07:00Z,23,Friday,Weekday,3,January,Q1: Jan - Mar,30289
2020-01-18T06:00Z,22,Friday,Weekday,3,January,Q1: Jan - Mar,31972
2020-01-18T05:00Z,21,Friday,Weekday,3,January,Q1: Jan - Mar,33062
2020-01-18T04:00Z,20,Friday,Weekday,3,January,Q1: Jan - Mar,33826
2020-01-18T03:00Z,19,Friday,Weekday,3,January,Q1: Jan - Mar,34331
2020-01-18T02:00Z,18,Friday,Weekday,3,January,Q1: Jan - Mar,33737
2020-01-18T01:00Z,17,Friday,Weekday,3,January,Q1: Jan - Mar,30842
2020-01-18,16,Friday,Weekday,3,January,Q1: Jan - Mar,29008
2020-01-17T23:00Z,15,Friday,Weekday,3,January,Q1: Jan - Mar,28315
2020-01-17T22:00Z,14,Friday,Weekday,3,January,Q1: Jan - Mar,28060
2020-01-17T21:00Z,13,Friday,Weekday,3,January,Q1: Jan - Mar,28206
2020-01-17T20:00Z,12,Friday,Weekday,3,January,Q1: Jan - Mar,29080
2020-01-17T19:00Z,11,Friday,Weekday,3,January,Q1: Jan - Mar,30141
2020-01-17T18:00Z,10,Friday,Weekday,3,January,Q1: Jan - Mar,31163
2020-01-17T17:00Z,9,Friday,Weekday,3,January,Q1: Jan - Mar,32155
2020-01-17T16:00Z,8,Friday,Weekday,3,January,Q1: Jan - Mar,32612
2020-01-17T15:00Z,7,Friday,Weekday,3,January,Q1: Jan - Mar,30846
2020-01-17T14:00Z,6,Friday,Weekday,3,January,Q1: Jan - Mar,27830
2020-01-17T13:00Z,5,Friday,Weekday,3,January,Q1: Jan - Mar,25988
2020-01-17T12:00Z,4,Friday,Weekday,3,January,Q1: Jan - Mar,25241
2020-01-17T11:00Z,3,Friday,Weekday,3,January,Q1: Jan - Mar,25236
2020-01-17T10:00Z,2,Friday,Weekday,3,January,Q1: Jan - Mar,25760
2020-01-17T09:00Z,1,Friday,Weekday,3,January,Q1: Jan - Mar,26894
2020-01-17T08:00Z,0,Friday,Weekday,3,January,Q1: Jan - Mar,28079
2020-01-17T07:00Z,23,Thursday,Weekday,3,January,Q1: Jan - Mar,30457
2020-01-17T06:00Z,22,Thursday,Weekday,3,January,Q1: Jan - Mar,32761
2020-01-17T05:00Z,21,Thursday,Weekday,3,January,Q1: Jan - Mar,34457
2020-01-17T04:00Z,20,Thursday,Weekday,3,January,Q1: Jan - Mar,35296
2020-01-17T03:00Z,19,Thursday,Weekday,3,January,Q1: Jan - Mar,35846
2020-01-17T02:00Z,18,Thursday,Weekday,3,January,Q1: Jan - Mar,35278
2020-01-17T01:00Z,17,Thursday,Weekday,3,January,Q1: Jan - Mar,32592
2020-01-17,16,Thursday,Weekday,3,January,Q1: Jan - Mar,31226
2020-01-16T23:00Z,15,Thursday,Weekday,3,January,Q1: Jan - Mar,30772
2020-01-16T22:00Z,14,Thursday,Weekday,3,January,Q1: Jan - Mar,30794
2020-01-16T21:00Z,13,Thursday,Weekday,3,January,Q1: Jan - Mar,30725
2020-01-16T20:00Z,12,Thursday,Weekday,3,January,Q1: Jan - Mar,31208
2020-01-16T19:00Z,11,Thursday,Weekday,3,January,Q1: Jan - Mar,31414
2020-01-16T18:00Z,10,Thursday,Weekday,3,January,Q1: Jan - Mar,31597
2020-01-16T17:00Z,9,Thursday,Weekday,3,January,Q1: Jan - Mar,32291
2020-01-16T16:00Z,8,Thursday,Weekday,3,January,Q1: Jan - Mar,32797
2020-01-16T15:00Z,7,Thursday,Weekday,3,January,Q1: Jan - Mar,31149
2020-01-16T14:00Z,6,Thursday,Weekday,3,January,Q1: Jan - Mar,27846
2020-01-16T13:00Z,5,Thursday,Weekday,3,January,Q1: Jan - Mar,25805
2020-01-16T12:00Z,4,Thursday,Weekday,3,January,Q1: Jan - Mar,25057
2020-01-16T11:00Z,3,Thursday,Weekday,3,January,Q1: Jan - Mar,25098
2020-01-16T10:00Z,2,Thursday,Weekday,3,January,Q1: Jan - Mar,25552
2020-01-16T09:00Z,1,Thursday,Weekday,3,January,Q1: Jan - Mar,26460
2020-01-16T08:00Z,0,Thursday,Weekday,3,January,Q1: Jan - Mar,27843
2020-01-16T07:00Z,23,Wednesday,Weekday,3,January,Q1: Jan - Mar,29985
2020-01-16T06:00Z,22,Wednesday,Weekday,3,January,Q1: Jan - Mar,32207
2020-01-16T05:00Z,21,Wednesday,Weekday,3,January,Q1: Jan - Mar,33715
2020-01-16T04:00Z,20,Wednesday,Weekday,3,January,Q1: Jan - Mar,34456
2020-01-16T03:00Z,19,Wednesday,Weekday,3,January,Q1: Jan - Mar,34916
2020-01-16T02:00Z,18,Wednesday,Weekday,3,January,Q1: Jan - Mar,34152
2020-01-16T01:00Z,17,Wednesday,Weekday,3,January,Q1: Jan - Mar,31182
2020-01-16,16,Wednesday,Weekday,3,January,Q1: Jan - Mar,29454
2020-01-15T23:00Z,15,Wednesday,Weekday,3,January,Q1: Jan - Mar,28472
2020-01-15T22:00Z,14,Wednesday,Weekday,3,January,Q1: Jan - Mar,27979
2020-01-15T21:00Z,13,Wednesday,Weekday,3,January,Q1: Jan - Mar,27915
2020-01-15T20:00Z,12,Wednesday,Weekday,3,January,Q1: Jan - Mar,28279
2020-01-15T19:00Z,11,Wednesday,Weekday,3,January,Q1: Jan - Mar,29100
2020-01-15T18:00Z,10,Wednesday,Weekday,3,January,Q1: Jan - Mar,30583
2020-01-15T17:00Z,9,Wednesday,Weekday,3,January,Q1: Jan - Mar,32066
2020-01-15T16:00Z,8,Wednesday,Weekday,3,January,Q1: Jan - Mar,33003
2020-01-15T15:00Z,7,Wednesday,Weekday,3,January,Q1: Jan - Mar,31265
2020-01-15T14:00Z,6,Wednesday,Weekday,3,January,Q1: Jan - Mar,27847
2020-01-15T13:00Z,5,Wednesday,Weekday,3,January,Q1: Jan - Mar,25694
2020-01-15T12:00Z,4,Wednesday,Weekday,3,January,Q1: Jan - Mar,24808
2020-01-15T11:00Z,3,Wednesday,Weekday,3,January,Q1: Jan - Mar,24789
2020-01-15T10:00Z,2,Wednesday,Weekday,3,January,Q1: Jan - Mar,25200
2020-01-15T09:00Z,1,Wednesday,Weekday,3,January,Q1: Jan - Mar,26028
2020-01-15T08:00Z,0,Wednesday,Weekday,3,January,Q1: Jan - Mar,27437
2020-01-15T07:00Z,23,Tuesday,Weekday,3,January,Q1: Jan - Mar,29502
2020-01-15T06:00Z,22,Tuesday,Weekday,3,January,Q1: Jan - Mar,31794
2020-01-15T05:00Z,21,Tuesday,Weekday,3,January,Q1: Jan - Mar,33353
2020-01-15T04:00Z,20,Tuesday,Weekday,3,January,Q1: Jan - Mar,34112
2020-01-15T03:00Z,19,Tuesday,Weekday,3,January,Q1: Jan - Mar,34560
2020-01-15T02:00Z,18,Tuesday,Weekday,3,January,Q1: Jan - Mar,33849
2020-01-15T01:00Z,17,Tuesday,Weekday,3,January,Q1: Jan - Mar,30748
2020-01-15,16,Tuesday,Weekday,3,January,Q1: Jan - Mar,28861
2020-01-14T23:00Z,15,Tuesday,Weekday,3,January,Q1: Jan - Mar,27826
2020-01-14T22:00Z,14,Tuesday,Weekday,3,January,Q1: Jan - Mar,27433
2020-01-14T21:00Z,13,Tuesday,Weekday,3,January,Q1: Jan - Mar,27644
2020-01-14T20:00Z,12,Tuesday,Weekday,3,January,Q1: Jan - Mar,28053
2020-01-14T19:00Z,11,Tuesday,Weekday,3,January,Q1: Jan - Mar,28883
2020-01-14T18:00Z,10,Tuesday,Weekday,3,January,Q1: Jan - Mar,29957
2020-01-14T17:00Z,9,Tuesday,Weekday,3,January,Q1: Jan - Mar,31330
2020-01-14T16:00Z,8,Tuesday,Weekday,3,January,Q1: Jan - Mar,32075
2020-01-14T15:00Z,7,Tuesday,Weekday,3,January,Q1: Jan - Mar,30470
2020-01-14T14:00Z,6,Tuesday,Weekday,3,January,Q1: Jan - Mar,27051
2020-01-14T13:00Z,5,Tuesday,Weekday,3,January,Q1: Jan - Mar,25005
2020-01-14T12:00Z,4,Tuesday,Weekday,3,January,Q1: Jan - Mar,24232
2020-01-14T11:00Z,3,Tuesday,Weekday,3,January,Q1: Jan - Mar,24291
2020-01-14T10:00Z,2,Tuesday,Weekday,3,January,Q1: Jan - Mar,24794
2020-01-14T09:00Z,1,Tuesday,Weekday,3,January,Q1: Jan - Mar,25683
2020-01-14T08:00Z,0,Tuesday,Weekday,3,January,Q1: Jan - Mar,27044
2020-01-14T07:00Z,23,Monday,Weekday,3,January,Q1: Jan - Mar,29262
2020-01-14T06:00Z,22,Monday,Weekday,3,January,Q1: Jan - Mar,31508
2020-01-14T05:00Z,21,Monday,Weekday,3,January,Q1: Jan - Mar,33099
2020-01-14T04:00Z,20,Monday,Weekday,3,January,Q1: Jan - Mar,33992
2020-01-14T03:00Z,19,Monday,Weekday,3,January,Q1: Jan - Mar,34489
2020-01-14T02:00Z,18,Monday,Weekday,3,January,Q1: Jan - Mar,33844
2020-01-14T01:00Z,17,Monday,Weekday,3,January,Q1: Jan - Mar,30817
2020-01-14,16,Monday,Weekday,3,January,Q1: Jan - Mar,28843
2020-01-13T23:00Z,15,Monday,Weekday,3,January,Q1: Jan - Mar,28130
2020-01-13T22:00Z,14,Monday,Weekday,3,January,Q1: Jan - Mar,28008
2020-01-13T21:00Z,13,Monday,Weekday,3,January,Q1: Jan - Mar,27920
2020-01-13T20:00Z,12,Monday,Weekday,3,January,Q1: Jan - Mar,27847
2020-01-13T19:00Z,11,Monday,Weekday,3,January,Q1: Jan - Mar,28585
2020-01-13T18:00Z,10,Monday,Weekday,3,January,Q1: Jan - Mar,29665
2020-01-13T17:00Z,9,Monday,Weekday,3,January,Q1: Jan - Mar,31093
2020-01-13T16:00Z,8,Monday,Weekday,3,January,Q1: Jan - Mar,31815
2020-01-13T15:00Z,7,Monday,Weekday,3,January,Q1: Jan - Mar,30029
2020-01-13T14:00Z,6,Monday,Weekday,3,January,Q1: Jan - Mar,26650
2020-01-13T13:00Z,5,Monday,Weekday,3,January,Q1: Jan - Mar,24821
2020-01-13T12:00Z,4,Monday,Weekday,3,January,Q1: Jan - Mar,23879
2020-01-13T11:00Z,3,Monday,Weekday,3,January,Q1: Jan - Mar,23781
2020-01-13T10:00Z,2,Monday,Weekday,3,January,Q1: Jan - Mar,23913
2020-01-13T09:00Z,1,Monday,Weekday,3,January,Q1: Jan - Mar,24600
2020-01-13T08:00Z,0,Monday,Weekday,3,January,Q1: Jan - Mar,25773
2020-01-13T07:00Z,23,Sunday,Weekend,2,January,Q1: Jan - Mar,27690
2020-01-13T06:00Z,22,Sunday,Weekend,2,January,Q1: Jan - Mar,29700
2020-01-13T05:00Z,21,Sunday,Weekend,2,January,Q1: Jan - Mar,31052
2020-01-13T04:00Z,20,Sunday,Weekend,2,January,Q1: Jan - Mar,31738
2020-01-13T03:00Z,19,Sunday,Weekend,2,January,Q1: Jan - Mar,31946
2020-01-13T02:00Z,18,Sunday,Weekend,2,January,Q1: Jan - Mar,31087
2020-01-13T01:00Z,17,Sunday,Weekend,2,January,Q1: Jan - Mar,27766
2020-01-13,16,Sunday,Weekend,2,January,Q1: Jan - Mar,25506
2020-01-12T23:00Z,15,Sunday,Weekend,2,January,Q1: Jan - Mar,24860
2020-01-12T22:00Z,14,Sunday,Weekend,2,January,Q1: Jan - Mar,24490
2020-01-12T21:00Z,13,Sunday,Weekend,2,January,Q1: Jan - Mar,24077
2020-01-12T20:00Z,12,Sunday,Weekend,2,January,Q1: Jan - Mar,24047
2020-01-12T19:00Z,11,Sunday,Weekend,2,January,Q1: Jan - Mar,25153
2020-01-12T18:00Z,10,Sunday,Weekend,2,January,Q1: Jan - Mar,25655
2020-01-12T17:00Z,9,Sunday,Weekend,2,January,Q1: Jan - Mar,26030
2020-01-12T16:00Z,8,Sunday,Weekend,2,January,Q1: Jan - Mar,26194
2020-01-12T15:00Z,7,Sunday,Weekend,2,January,Q1: Jan - Mar,25672
2020-01-12T14:00Z,6,Sunday,Weekend,2,January,Q1: Jan - Mar,24554
2020-01-12T13:00Z,5,Sunday,Weekend,2,January,Q1: Jan - Mar,23906
2020-01-12T12:00Z,4,Sunday,Weekend,2,January,Q1: Jan - Mar,23752
2020-01-12T11:00Z,3,Sunday,Weekend,2,January,Q1: Jan - Mar,24028
