Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","79","Germany","5312","Area harvested","515","Apples","2016","2016","ha","31334","","Official data"
"QCL","Crops and livestock products","79","Germany","5312","Area harvested","515","Apples","2017","2017","ha","33913","","Official data"
"QCL","Crops and livestock products","79","Germany","5312","Area harvested","515","Apples","2018","2018","ha","33980","","Official data"
"QCL","Crops and livestock products","79","Germany","5312","Area harvested","515","Apples","2019","2019","ha","33980","","Official data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1985","1985","hg/ha","188887","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1986","1986","hg/ha","298878","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1987","1987","hg/ha","156787","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1988","1988","hg/ha","316443","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1989","1989","hg/ha","249808","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1990","1990","hg/ha","263272","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1991","1991","hg/ha","199184","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1992","1992","hg/ha","351480","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1993","1993","hg/ha","225102","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1994","1994","hg/ha","241621","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1995","1995","hg/ha","158809","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1996","1996","hg/ha","241236","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1997","1997","hg/ha","213575","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1998","1998","hg/ha","272961","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","1999","1999","hg/ha","289413","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2000","2000","hg/ha","250944","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2001","2001","hg/ha","254143","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2002","2002","hg/ha","269058","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2003","2003","hg/ha","262493","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2004","2004","hg/ha","302900","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2005","2005","hg/ha","275643","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2006","2006","hg/ha","291537","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2007","2007","hg/ha","337327","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2008","2008","hg/ha","329244","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2009","2009","hg/ha","336554","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2010","2010","hg/ha","262409","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2011","2011","hg/ha","284247","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2012","2012","hg/ha","307334","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2013","2013","hg/ha","253984","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2014","2014","hg/ha","354648","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2015","2015","hg/ha","309941","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2016","2016","hg/ha","329646","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2017","2017","hg/ha","175940","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2018","2018","hg/ha","352713","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5419","Yield","515","Apples","2019","2019","hg/ha","291775","Fc","Calculated data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1961","1961","tonnes","851000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1962","1962","tonnes","2059000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1963","1963","tonnes","2216000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1964","1964","tonnes","1346000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1965","1965","tonnes","1424000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1966","1966","tonnes","1702000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1967","1967","tonnes","2732000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1968","1968","tonnes","1748000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1969","1969","tonnes","2913000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1970","1970","tonnes","1975000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1971","1971","tonnes","2309000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1972","1972","tonnes","1500000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1973","1973","tonnes","2320000","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1974","1974","tonnes","1499477","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1975","1975","tonnes","2488968","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1976","1976","tonnes","1806949","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1977","1977","tonnes","1473564","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1978","1978","tonnes","2109260","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1979","1979","tonnes","2713069","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1980","1980","tonnes","2395094","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1981","1981","tonnes","1285644","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1982","1982","tonnes","3417125","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1983","1983","tonnes","2097458","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1984","1984","tonnes","2347783","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1985","1985","tonnes","2206203","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1986","1986","tonnes","2902106","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1987","1987","tonnes","1592954","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1988","1988","tonnes","3164425","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1989","1989","tonnes","2483089","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1990","1990","tonnes","2222019","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1991","1991","tonnes","780800","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1992","1992","tonnes","1377800","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1993","1993","tonnes","882400","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1994","1994","tonnes","879500","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1995","1995","tonnes","573300","","Official data"
"QCL","Crops and livestock products","79","Germany","5510","Production","515","Apples","1996","1996","tonnes","878100","","Official data"
