Region,Sub Region,Country,Drug Group,Drug,Year,Country Code,download,Latest Year,Clear,Kg Equivalent,Latest Year Kg Value,Metring Tons,Number of Records
Europe,Eastern Europe,Russian Federation,Opioids,Other illicit opiates,2015,RUS,,2019,1,0.714,,0.000714,1
Europe,Eastern Europe,Ukraine,Opioids,Other illicit opiates,2015,UKR,,2019,1,56.5,,0.0565,1
Europe,Eastern Europe,Russian Federation,Opioids,Other illicit opioids,2015,RUS,,2019,1,0.629,,0.000629,1
Europe,Eastern Europe,Russian Federation,Opioids,Other illicit opioids,2015,RUS,,2019,1,98.324,,0.098324,1
Europe,Eastern Europe,Russian Federation,Opioids,Pharmaceutical opioids,2015,RUS,,2019,1,39.147,,0.039147,1
Europe,Eastern Europe,Ukraine,Opioids,Pharmaceutical opioids,2015,UKR,,2019,1,6.4e-05,,6.4e-08,1
Europe,Eastern Europe,Ukraine,Opioids,Pharmaceutical opioids,2015,UKR,,2019,1,0.004800000,,4.800000072e-06,1
Europe,Eastern Europe,Ukraine,Opioids,Pharmaceutical opioids,2015,UKR,,2019,1,0.009450000,,9.450000141e-06,1
Europe,Eastern Europe,Ukraine,Opioids,Pharmaceutical opioids,2015,UKR,,2019,1,0.131950002,,0.000131950,1
Europe,Eastern Europe,Ukraine,Opioids,Pharmaceutical opioids,2015,UKR,,2019,1,0.401400006,,0.000401400,1
Europe,Eastern Europe,Ukraine,Opioids,Pharmaceutical opioids,2015,UKR,,2019,1,0.504,,0.000504,1
Europe,Eastern Europe,Ukraine,Opioids,Pharmaceutical opioids,2015,UKR,,2019,1,1.516391,,0.001516391,1
Europe,Eastern Europe,Ukraine,Opioids,Pharmaceutical opioids,2015,UKR,,2019,1,3.627,,0.003627,1
Europe,Eastern Europe,Russian Federation,Opioids,Poppy plants,2015,RUS,,2019,1,1043.258,,1.043258,1
Europe,Eastern Europe,Ukraine,Opioids,Poppy plants,2015,UKR,,2019,1,930.364,,0.930364,1
Europe,South-Eastern Europe,Albania,Opioids,Heroin,2015,ALB,,2019,1,36.934,,0.036934,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,2015,BIH,,2019,1,0.009930000,,9.929999778e-06,1
Europe,South-Eastern Europe,Bosnia and Herzegovina,Opioids,Heroin,2015,BIH,,2019,1,12.995,,0.012995,1
Europe,South-Eastern Europe,Bulgaria,Opioids,Heroin,2015,BUL,,2019,1,265.42,,0.26542,1
Europe,South-Eastern Europe,Croatia,Opioids,Heroin,2015,CRO,,2019,1,157,,0.157,1
Europe,South-Eastern Europe,Kosovo under UNSCR 1244,Opioids,Heroin,2015,KKK,,2015,1,9.6,9.6,0.0096,1
Europe,South-Eastern Europe,Montenegro,Opioids,Heroin,2015,MNE,,2019,1,4.634,,0.004634,1
Europe,South-Eastern Europe,North Macedonia,Opioids,Heroin,2015,MCD,,2019,1,7.34,,0.00734,1
Europe,South-Eastern Europe,Romania,Opioids,Heroin,2015,ROM,,2019,1,334.19535,,0.33419535,1
Europe,South-Eastern Europe,Serbia,Opioids,Heroin,2015,SRB,,2019,1,69.8,,0.0698,1
Europe,South-Eastern Europe,Turkey,Opioids,Heroin,2015,TUR,,2019,1,8294.1499,,8.2941499,1
Europe,South-Eastern Europe,Romania,Opioids,Illicit morphine,2015,ROM,,2019,1,0.001,,1e-06,1
Europe,South-Eastern Europe,Romania,Opioids,Illicit morphine,2015,ROM,,2019,1,0.001600000,,1.600000024e-06,1
Europe,South-Eastern Europe,Turkey,Opioids,Illicit morphine,2015,TUR,,2019,1,18.47555,,0.01847555,1
Europe,South-Eastern Europe,Bulgaria,Opioids,Opium,2015,BUL,,2019,1,4.8,,0.0048,1
Europe,South-Eastern Europe,Turkey,Opioids,Opium,2015,TUR,,2019,1,585.809963,,0.585809963,1
Europe,South-Eastern Europe,Albania,Opioids,Pharmaceutical opioids,2015,ALB,,2019,1,0.5138,,0.0005138,1
Europe,South-Eastern Europe,Bulgaria,Opioids,Pharmaceutical opioids,2015,BUL,,2019,1,0.3,,0.0003,1
Europe,South-Eastern Europe,Montenegro,Opioids,Pharmaceutical opioids,2015,MNE,,2019,1,0.009,,9e-06,1
Europe,South-Eastern Europe,Montenegro,Opioids,Pharmaceutical opioids,2015,MNE,,2019,1,0.0252,,2.52e-05,1
Europe,South-Eastern Europe,North Macedonia,Opioids,Pharmaceutical opioids,2015,MCD,,2019,1,0,,0,1
Europe,South-Eastern Europe,North Macedonia,Opioids,Pharmaceutical opioids,2015,MCD,,2019,1,0.102400002,,0.000102400,1
Europe,South-Eastern Europe,North Macedonia,Opioids,Pharmaceutical opioids,2015,MCD,,2019,1,0.255,,0.000255,1
Europe,South-Eastern Europe,Romania,Opioids,Pharmaceutical opioids,2015,ROM,,2019,1,0.000350000,,3.500000052e-07,1
Europe,South-Eastern Europe,Romania,Opioids,Pharmaceutical opioids,2015,ROM,,2019,1,0.00084,,8.4e-07,1
Europe,South-Eastern Europe,Romania,Opioids,Pharmaceutical opioids,2015,ROM,,2019,1,0.002,,2e-06,1
Europe,South-Eastern Europe,Romania,Opioids,Pharmaceutical opioids,2015,ROM,,2019,1,0.015350000,,1.535000023e-05,1
Europe,South-Eastern Europe,Romania,Opioids,Pharmaceutical opioids,2015,ROM,,2019,1,0.020450000,,2.045000030e-05,1
Europe,South-Eastern Europe,Romania,Opioids,Pharmaceutical opioids,2015,ROM,,2019,1,0.024000000,,2.400000036e-05,1
Europe,South-Eastern Europe,Turkey,Opioids,Pharmaceutical opioids,2015,TUR,,2019,1,0.002250000,,2.250000034e-06,1
Europe,South-Eastern Europe,Turkey,Opioids,Pharmaceutical opioids,2015,TUR,,2019,1,0.004100000,,4.100000061e-06,1
Europe,South-Eastern Europe,Turkey,Opioids,Pharmaceutical opioids,2015,TUR,,2019,1,6.992500104,,0.006992500,1
Europe,Western and Central Europe,Andorra,Opioids,Heroin,2015,AND,,2019,1,0.02396,,2.396e-05,1
Europe,Western and Central Europe,Austria,Opioids,Heroin,2015,AUS,,2019,1,69.53,,0.06953,1
Europe,Western and Central Europe,Belgium,Opioids,Heroin,2015,BEL,,2019,1,121.02,,0.12102,1
Europe,Western and Central Europe,Cyprus,Opioids,Heroin,2015,CYP,,2019,1,0.001,,1e-06,1
Europe,Western and Central Europe,Czechia,Opioids,Heroin,2015,CEH,,2019,1,1.6,,0.0016,1
Europe,Western and Central Europe,Denmark,Opioids,Heroin,2015,DEN,,2019,1,28.95,,0.02895,1
Europe,Western and Central Europe,Estonia,Opioids,Heroin,2015,EST,,2019,1,0.00086,,8.6e-07,1
Europe,Western and Central Europe,Finland,Opioids,Heroin,2015,FIN,,2019,1,0.42,,0.00042,1
Europe,Western and Central Europe,France,Opioids,Heroin,2015,FRA,,2019,1,818,,0.818,1
Europe,Western and Central Europe,Germany,Opioids,Heroin,2015,GER,,2019,1,209.57,,0.20957,1
Europe,Western and Central Europe,Greece,Opioids,Heroin,2015,GRE,,2019,1,0.009330000,,9.329999791e-06,1
Europe,Western and Central Europe,Greece,Opioids,Heroin,2015,GRE,,2019,1,566.634,,0.566634,1
Europe,Western and Central Europe,Hungary,Opioids,Heroin,2015,HUN,,2019,1,11.74,,0.01174,1
Europe,Western and Central Europe,Iceland,Opioids,Heroin,2015,ICE,,2019,1,0.000420000,,4.199999869e-07,1
Europe,Western and Central Europe,Ireland,Opioids,Heroin,2015,IRE,,2019,1,61.93,,0.06193,1
Europe,Western and Central Europe,Italy,Opioids,Heroin,2015,ITA,,2019,1,0.010050000,,1.004999978e-05,1
Europe,Western and Central Europe,Italy,Opioids,Heroin,2015,ITA,,2019,1,5.32,,0.00532,1
Europe,Western and Central Europe,Italy,Opioids,Heroin,2015,ITA,,2019,1,767.497092000,,0.767497092,1
Europe,Western and Central Europe,Latvia,Opioids,Heroin,2015,LAT,,2019,1,10.09,,0.01009,1
Europe,Western and Central Europe,Lithuania,Opioids,Heroin,2015,LIT,,2019,1,1.822,,0.001822,1
Europe,Western and Central Europe,Luxembourg,Opioids,Heroin,2015,LUX,,2019,1,6.732,,0.006732,1
Europe,Western and Central Europe,Malta,Opioids,Heroin,2015,MAT,,2018,1,3.878,,0.003878,1
Europe,Western and Central Europe,Netherlands,Opioids,Heroin,2015,NET,,2019,1,0.019,,1.9e-05,1
Europe,Western and Central Europe,Netherlands,Opioids,Heroin,2015,NET,,2019,1,230,,0.23,1
Europe,Western and Central Europe,Norway,Opioids,Heroin,2015,NOR,,2019,1,61.1,,0.0611,1
Europe,Western and Central Europe,Poland,Opioids,Heroin,2015,POL,,2019,1,0.003,,3e-06,1
Europe,Western and Central Europe,Poland,Opioids,Heroin,2015,POL,,2019,1,3.8,,0.0038,1
Europe,Western and Central Europe,Portugal,Opioids,Heroin,2015,POR,,2019,1,97.27,,0.09727,1
Europe,Western and Central Europe,Slovakia,Opioids,Heroin,2015,SLO,,2019,1,2.63,,0.00263,1
Europe,Western and Central Europe,Slovenia,Opioids,Heroin,2015,SVN,,2019,1,6.467,,0.006467,1
Europe,Western and Central Europe,Spain,Opioids,Heroin,2015,SPA,,2019,1,255.73,,0.25573,1
Europe,Western and Central Europe,Sweden,Opioids,Heroin,2015,SWE,,2019,1,8.2,,0.0082,1
Europe,Western and Central Europe,Switzerland,Opioids,Heroin,2015,SWI,,2019,1,0.003090000,,3.089999931e-06,1
Europe,Western and Central Europe,Switzerland,Opioids,Heroin,2015,SWI,,2019,1,151,,0.151,1
Europe,Western and Central Europe,United Kingdom,Opioids,Heroin,2015,UK,,2019,1,882.15,,0.88215,1
Europe,Western and Central Europe,Austria,Opioids,Illicit morphine,2015,AUS,,2019,1,0.06,,6e-05,1
Europe,Western and Central Europe,Belgium,Opioids,Illicit morphine,2015,BEL,,2019,1,0.002300000,,2.300000034e-06,1
Europe,Western and Central Europe,Belgium,Opioids,Illicit morphine,2015,BEL,,2019,1,0.502,,0.000502,1
Europe,Western and Central Europe,France,Opioids,Illicit morphine,2015,FRA,,2019,1,0.756,,0.000756,1
Europe,Western and Central Europe,Hungary,Opioids,Illicit morphine,2015,HUN,,2019,1,2.5,,0.0025,1
Europe,Western and Central Europe,Iceland,Opioids,Illicit morphine,2015,ICE,,2019,1,0.00475,,4.75e-06,1
Europe,Western and Central Europe,Ireland,Opioids,Illicit morphine,2015,IRE,,2019,1,0.001700000,,1.700000025e-06,1
Europe,Western and Central Europe,Italy,Opioids,Illicit morphine,2015,ITA,,2019,1,0.010500000,,1.050000016e-05,1
Europe,Western and Central Europe,Italy,Opioids,Illicit morphine,2015,ITA,,2019,1,0.77404,,0.00077404,1
Europe,Western and Central Europe,Poland,Opioids,Illicit morphine,2015,POL,,2019,1,0.021000000,,2.100000031e-05,1
Europe,Western and Central Europe,Portugal,Opioids,Illicit morphine,2015,POR,,2019,1,0.0052,,5.2e-06,1
Europe,Western and Central Europe,Spain,Opioids,Illicit morphine,2015,SPA,,2019,1,0.005,,5e-06,1
Europe,Western and Central Europe,Sweden,Opioids,Illicit morphine,2015,SWE,,2019,1,0.002,,2e-06,1
Europe,Western and Central Europe,Sweden,Opioids,Illicit morphine,2015,SWE,,2019,1,0.640600010,,0.000640600,1
Europe,Western and Central Europe,Switzerland,Opioids,Illicit morphine,2015,SWI,,2019,1,0.01,,1e-05,1
Europe,Western and Central Europe,Switzerland,Opioids,Illicit morphine,2015,SWI,,2019,1,0.031600000,,3.160000047e-05,1
Europe,Western and Central Europe,United Kingdom,Opioids,Illicit morphine,2015,UK,,2019,1,0.693500010,,0.000693500,1
Europe,Western and Central Europe,Austria,Opioids,Opium,2015,AUS,,2019,1,25.39,,0.02539,1
Europe,Western and Central Europe,Belgium,Opioids,Opium,2015,BEL,,2019,1,0.988,,0.000988,1
Europe,Western and Central Europe,Cyprus,Opioids,Opium,2015,CYP,,2019,1,0.001,,1e-06,1
Europe,Western and Central Europe,Czechia,Opioids,Opium,2015,CEH,,2019,1,0.792,,0.000792,1
Europe,Western and Central Europe,Denmark,Opioids,Opium,2015,DEN,,2019,1,0.05,,5e-05,1
Europe,Western and Central Europe,France,Opioids,Opium,2015,FRA,,2019,1,4040,,4.04,1
Europe,Western and Central Europe,Germany,Opioids,Opium,2015,GER,,2019,1,95.8,,0.0958,1
Europe,Western and Central Europe,Greece,Opioids,Opium,2015,GRE,,2019,1,0.029,,2.9e-05,1
Europe,Western and Central Europe,Hungary,Opioids,Opium,2015,HUN,,2019,1,0.04,,4e-05,1
Europe,Western and Central Europe,Italy,Opioids,Opium,2015,ITA,,2019,1,0.218700009,,0.000218700,1
Europe,Western and Central Europe,Italy,Opioids,Opium,2015,ITA,,2019,1,4.31584,,0.00431584,1
Europe,Western and Central Europe,Latvia,Opioids,Opium,2015,LAT,,2019,1,0.0009934,,9.934e-07,1
Europe,Western and Central Europe,Netherlands,Opioids,Opium,2015,NET,,2019,1,3,,0.003,1
Europe,Western and Central Europe,Norway,Opioids,Opium,2015,NOR,,2019,1,8.55,,0.00855,1
Europe,Western and Central Europe,Portugal,Opioids,Opium,2015,POR,,2019,1,0.0079,,7.9e-06,1
Europe,Western and Central Europe,Spain,Opioids,Opium,2015,SPA,,2019,1,1.09,,0.00109,1
Europe,Western and Central Europe,Sweden,Opioids,Opium,2015,SWE,,2019,1,7.24,,0.00724,1
Europe,Western and Central Europe,Switzerland,Opioids,Opium,2015,SWI,,2019,1,0.000600000,,6.000000238e-07,1
Europe,Western and Central Europe,Switzerland,Opioids,Opium,2015,SWI,,2019,1,0.08,,8e-05,1
Europe,Western and Central Europe,Latvia,Opioids,Other illicit opiates,2015,LAT,,2019,1,0.0009773,,9.773e-07,1
Europe,Western and Central Europe,Latvia,Opioids,Other illicit opiates,2015,LAT,,2019,1,0.321,,0.000321,1
Europe,Western and Central Europe,Latvia,Opioids,Other illicit opioids,2015,LAT,,2019,1,0.001936,,1.936e-06,1
Europe,Western and Central Europe,Latvia,Opioids,Other illicit opioids,2015,LAT,,2019,1,0.1135751,,0.000113575,1
Europe,Western and Central Europe,Latvia,Opioids,Other illicit opioids,2015,LAT,,2019,1,0.3288951,,0.000328895,1
Europe,Western and Central Europe,Latvia,Opioids,Other illicit opioids,2015,LAT,,2019,1,5.74,,0.00574,1
Europe,Western and Central Europe,Spain,Opioids,Other illicit opioids,2015,SPA,,2019,1,2.64,,0.00264,1
Europe,Western and Central Europe,Andorra,Opioids,Pharmaceutical opioids,2015,AND,,2019,1,0.000200000,,2.000000030e-07,1
Europe,Western and Central Europe,Austria,Opioids,Pharmaceutical opioids,2015,AUS,,2019,1,0.000800000,,8.000000119e-07,1
Europe,Western and Central Europe,Austria,Opioids,Pharmaceutical opioids,2015,AUS,,2019,1,0.003700000,,3.700000055e-06,1
Europe,Western and Central Europe,Austria,Opioids,Pharmaceutical opioids,2015,AUS,,2019,1,0.012900000,,1.290000019e-05,1
Europe,Western and Central Europe,Austria,Opioids,Pharmaceutical opioids,2015,AUS,,2019,1,0.019250000,,1.925000029e-05,1
Europe,Western and Central Europe,Austria,Opioids,Pharmaceutical opioids,2015,AUS,,2019,1,0.050600001,,5.060000075e-05,1
Europe,Western and Central Europe,Czechia,Opioids,Pharmaceutical opioids,2015,CEH,,2019,1,0.000450000,,4.500000067e-07,1
Europe,Western and Central Europe,Czechia,Opioids,Pharmaceutical opioids,2015,CEH,,2019,1,0.003050000,,3.050000045e-06,1
Europe,Western and Central Europe,Czechia,Opioids,Pharmaceutical opioids,2015,CEH,,2019,1,0.009000000,,9.000000134e-06,1
Europe,Western and Central Europe,Czechia,Opioids,Pharmaceutical opioids,2015,CEH,,2019,1,0.017,,1.7e-05,1
Europe,Western and Central Europe,Finland,Opioids,Pharmaceutical opioids,2015,FIN,,2019,1,2.147500032,,0.002147500,1
Europe,Western and Central Europe,France,Opioids,Pharmaceutical opioids,2015,FRA,,2019,1,0,,0,1
Europe,Western and Central Europe,France,Opioids,Pharmaceutical opioids,2015,FRA,,2019,1,0.239100004,,0.000239100,1
Europe,Western and Central Europe,France,Opioids,Pharmaceutical opioids,2015,FRA,,2019,1,1.063400016,,0.001063400,1
Europe,Western and Central Europe,France,Opioids,Pharmaceutical opioids,2015,FRA,,2019,1,1.695,,0.001695,1
Europe,Western and Central Europe,Greece,Opioids,Pharmaceutical opioids,2015,GRE,,2019,1,0.061850001,,6.185000092e-05,1
Europe,Western and Central Europe,Greece,Opioids,Pharmaceutical opioids,2015,GRE,,2019,1,0.115750002,,0.000115750,1
Europe,Western and Central Europe,Greece,Opioids,Pharmaceutical opioids,2015,GRE,,2019,1,0.190150003,,0.000190150,1
Europe,Western and Central Europe,Greece,Opioids,Pharmaceutical opioids,2015,GRE,,2019,1,11.55,,0.01155,1
Europe,Western and Central Europe,Hungary,Opioids,Pharmaceutical opioids,2015,HUN,,2019,1,0.01,,1e-05,1
Europe,Western and Central Europe,Hungary,Opioids,Pharmaceutical opioids,2015,HUN,,2019,1,0.023650000,,2.365000035e-05,1
Europe,Western and Central Europe,Ireland,Opioids,Pharmaceutical opioids,2015,IRE,,2019,1,0.002950000,,2.950000044e-06,1
Europe,Western and Central Europe,Ireland,Opioids,Pharmaceutical opioids,2015,IRE,,2019,1,12.4475,,0.0124475,1
Europe,Western and Central Europe,Italy,Opioids,Pharmaceutical opioids,2015,ITA,,2019,1,4.19,,0.00419,1
Europe,Western and Central Europe,Italy,Opioids,Pharmaceutical opioids,2015,ITA,,2019,1,18.246,,0.018246,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,5.000000075e-05,,5.000000075e-08,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.00022,,2.2e-07,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.00026,,2.6e-07,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.000393,,3.93e-07,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.0005319,,5.319e-07,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.005650000,,5.650000084e-06,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.0174251,,1.74251e-05,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.019550000,,1.955000029e-05,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.0195941,,1.95941e-05,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.0369959,,3.69959e-05,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.182350003,,0.000182350,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.24,,0.00024,1
Europe,Western and Central Europe,Latvia,Opioids,Pharmaceutical opioids,2015,LAT,,2019,1,0.33123,,0.00033123,1
Europe,Western and Central Europe,Netherlands,Opioids,Pharmaceutical opioids,2015,NET,,2019,1,0.087750001,,8.775000131e-05,1
Europe,Western and Central Europe,Norway,Opioids,Pharmaceutical opioids,2015,NOR,,2019,1,0.090300001,,9.030000135e-05,1
Europe,Western and Central Europe,Norway,Opioids,Pharmaceutical opioids,2015,NOR,,2019,1,0.121800002,,0.000121800,1
Europe,Western and Central Europe,Portugal,Opioids,Pharmaceutical opioids,2015,POR,,2019,1,0,,0,1
Europe,Western and Central Europe,Portugal,Opioids,Pharmaceutical opioids,2015,POR,,2019,1,0.000400000,,4.000000060e-07,1
Europe,Western and Central Europe,Portugal,Opioids,Pharmaceutical opioids,2015,POR,,2019,1,0.0006,,6e-07,1
Europe,Western and Central Europe,Portugal,Opioids,Pharmaceutical opioids,2015,POR,,2019,1,0.0014,,1.4e-06,1
Europe,Western and Central Europe,Portugal,Opioids,Pharmaceutical opioids,2015,POR,,2019,1,0.002750000,,2.750000041e-06,1
Europe,Western and Central Europe,Portugal,Opioids,Pharmaceutical opioids,2015,POR,,2019,1,0.00401,,4.01e-06,1
Europe,Western and Central Europe,Spain,Opioids,Pharmaceutical opioids,2015,SPA,,2019,1,0.016,,1.6e-05,1
Europe,Western and Central Europe,Spain,Opioids,Pharmaceutical opioids,2015,SPA,,2019,1,2.16,,0.00216,1
Europe,Western and Central Europe,Spain,Opioids,Pharmaceutical opioids,2015,SPA,,2019,1,3.26,,0.00326,1
Europe,Western and Central Europe,Sweden,Opioids,Pharmaceutical opioids,2015,SWE,,2019,1,7e-06,,7e-09,1
Europe,Western and Central Europe,Sweden,Opioids,Pharmaceutical opioids,2015,SWE,,2019,1,0.002,,2e-06,1
Europe,Western and Central Europe,Sweden,Opioids,Pharmaceutical opioids,2015,SWE,,2019,1,0.3,,0.0003,1
Europe,Western and Central Europe,Sweden,Opioids,Pharmaceutical opioids,2015,SWE,,2019,1,0.406700006,,0.000406700,1
Europe,Western and Central Europe,Sweden,Opioids,Pharmaceutical opioids,2015,SWE,,2019,1,0.782,,0.000782,1
Europe,Western and Central Europe,Sweden,Opioids,Pharmaceutical opioids,2015,SWE,,2019,1,26.533000395,,0.026533000,1
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,2015,SWI,,2019,1,0.060750001,,6.075000091e-05,1
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,2015,SWI,,2019,1,0.126300002,,0.000126300,1
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,2015,SWI,,2019,1,0.38,,0.00038,1
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,2015,SWI,,2019,1,4.548,,0.004548,1
Europe,Western and Central Europe,Switzerland,Opioids,Pharmaceutical opioids,2015,SWI,,2019,1,8.64,,0.00864,1
Europe,Western and Central Europe,United Kingdom,Opioids,Pharmaceutical opioids,2015,UK,,2019,1,0.301500004,,0.000301500,1
Europe,Western and Central Europe,United Kingdom,Opioids,Pharmaceutical opioids,2015,UK,,2019,1,2.388450036,,0.002388450,1
Europe,Western and Central Europe,Cyprus,Opioids,Poppy plants,2015,CYP,,2019,1,6,,0.006,1
Europe,Western and Central Europe,Czechia,Opioids,Poppy plants,2015,CEH,,2019,1,39.5,,0.0395,1
Europe,Western and Central Europe,Italy,Opioids,Poppy plants,2015,ITA,,2019,1,10.95,,0.01095,1
Europe,Western and Central Europe,Italy,Opioids,Poppy plants,2015,ITA,,2019,1,18.7,,0.0187,1
Europe,Western and Central Europe,Latvia,Opioids,Poppy plants,2015,LAT,,2019,1,12.917,,0.012917,1
Europe,Western and Central Europe,Latvia,Opioids,Poppy plants,2015,LAT,,2019,1,30.58,,0.03058,1
Europe,Eastern Europe,Russian Federation,Other miscellaneous,Other miscellaneous,2015,RUS,,2019,1,1.597,,0.001597,1
Europe,Eastern Europe,Ukraine,Other miscellaneous,Other miscellaneous,2015,UKR,,2019,1,3.032319,,0.003032319,1
